image_id,block,label,소비키워드,제조키워드,후보,읽힌_텍스트
002018,12,2021-10-23,1,0,0,"호 ㄷ E 16:호9 | EXP. 2021, 10. 23"
002019,12,2022-03-09,0,0,0,
002024,12,2020-11-10,1,0,0,"'0õ | EXP: 2020.11.10 | PK139.S | 우유,대두함유 | 리,자, | 료명"
002025,12,2020-01-03,0,0,0,지 | 슈 | 4t | 3 | 2 | 5 | 1 | 20.01.03. | 13:04 | YJ
002030,12,2019-11-18,0,0,0,"80873900020 | 8 | 2019.11.18 | 피부보호효과로 순하게 | 1L | 레몬향으로상큼하게 | 하고 | 주방세제 | Promise | Quality | 이츠웰 | 프레시웨이 | W | 2,000"
002043,12,2019-12-20,0,0,0,캘리포니아호두 | 2019.12.20.FBS | Walnt | GALIFORNIA
002050,12,2021-03-25,1,0,0,"까지 | 2021.03.25.F2 |   | 유통기한: | ccmZ4 | 부정 당식물 신기본벽없어 공 | EDE | 21 | 국산,대문·외신, | (미국신)정, | 신 다이스 | 대상서 | (F2대상()천인홍동 | 제조원 | (을자충 | 식품유형소스(실급제품)"
002051,12,NONE-04-14,1,0,0,LATTE | PREMIUM | 2007 | SINCE | Mint Latte | 민트라떼 | Denmark | 덴마크 | 13:45 | JK | Expiry Date | 여는곳 | 유동기한 | 04.14 | 까지
002053,12,2020-08-11,0,0,0,"스파게티면 120 g.까르보니라소스 100 g | 이미지 것입니다 | 본0C지는 8고8 | 가공유크림 40%,베이컨4%,양송이2%함유까로보나라소스중) | 들어있어요 | (415 kcal) | (100W7 | 포크가 | 1분30 | 1인분 | 2209 | 양송이 | 유크림 | 잘 어우러진 이태리 북부지방의 정통 스파게티 | [key Point] | 담백한 크림소스와 신선한 베이컨,양송이의 맛이 | Cchelscice | 까르보나라 | 쉐푸드 스파게티 | 쉐푸드 | 2020.08.11- | Chefood | LOTTE"
002069,12,2022-12-11,1,0,0,정:PP | 퍼트 | (주)가보팔스 | 81801770/102176 | 품질유지2022.12.11까지 | 2객센터:061334-1160-2(www.g0.0k) | 부정 불량 식품 신고는국번없이 1399 | ·만12개월미만의 유아에게는 섭취시키지 마십시오 | 규정에의거교또는 보상법을 수 있니다 | ·본제품은 공정거래 위원회 고시소비자피해보상 | 넣어 두면 결정이 없어집니다 | 결정된 끌은 60c에 중량으로 두거나보은 밥송에 | 결정이 생길 수 있이나 물집에는 이상이 없습니다 | 벌끌은 성분 조성상저온이나온도변화에의해 | 냉장고에 보관
002077,12,2020-10-21,0,0,0,중량:1kg | 산미 | 커피원두 | 바디감 | 로스팅 | Tasting Note | 09:43 | 2020.10.21 | 방법
002082,12,2019-07-09,0,0,0,12:57 | 0152U230E | P.D :2019407709
002090,12,2021-11-09,0,0,0,2021.11.09A1
002093,12,2021-11-17,0,0,0,"2021.11.17 A | 8 | OTHER | 18% | 비닐류 | 109 | 단백질 | 67 % | 220% | Omg | 포화지방 33g | 50% | 트랜스지방0g | 40% | 135% | 9 | 지방73g | 13% | No Brand | 그 | 9 | 기준지에 대 | 총 내용량당 | 기준치에 대한비을 | 유달걀,밀,메밀,대두함유 | 항분말, 보리분(국내산), 복합조 미식품, 정제소금 낡치인 | 이이신 속) 백미문(외국산),유청분(외국산미국, | 시성동구 로 37(성수동2개)/02-380-5578 | 4167 | 취,경기"
002098,12,2021-05-25,0,0,0,"ARA1 | 11:25 | 2021.05.25 | 다를수 있습니다 | 에대한비(%)은2,00 cal기준이므로개인의 | mg0%단백질0g 0% | 트랜스지방0g 포화지방 0 g0% | 130 mL/95 kcal | 총내용량 | OTHER | 에 다지나주의세요 | 을살키지않도록 주의하세요 | √ | 1666-547(문자) | 번없이1399 | 080-850-1200 | 다 | 소중한의견을기다습니다 | 고객행복센터 | 냉장 | 제 | 새 | 후됐진에서제촌한공업 | 전일을을 보관하여 주십시오 | 산도조절제3 | 일티를,"
002102,12,2021-12-25,1,0,0,ORIGINAL | aglioe Olio Pasta Sauce | 파스타소스 | 2021.12.25까지B | 쉐프 | 인지
002103,12,2021-12-25,1,0,0,ORIGINAL | aglioe Olio Pasta Sauce | 파스타소스 | 2021.12.25까지B | o)2
002113,12,2022-03-12,0,0,0,1C411 | 2022/03/12
002117,12,2020-07-05,1,0,0,0산B31고은아0630 | 단백2 | 2020.07:05까지 | 플레스터를14.4m | 포화지빵3.6g | 니다다 | 트랜스지방05 | OTHER | 지방. |  A2- 139 | 3 | 15 | 1 | 현상으로 | 30 g당 | 보호 | 영양정보 | 1991046101126(W | 유통기한 | 후면 표기설지 | 포장사질 물리프로렌
002125,12,2021-04-21,0,0,0,2 | APR2 | EST BY 2
002127,12,2021-11-04,1,0,0,"80g | FPI002 | 18092121/800307 | 8 | 고객기범센터:1644-0935 | 반품 및 교환처구입처 | ·부정불량식품 신고는국번업이 1399 | 보관방법직사량선을 피해 상온에 보관 | 본제품은공정거래위원회고시소비지분쟁해결기준에의거교환또는보상받을수있습니다. | 본제물은두공,우,두아고를용제품과같은 조에서생되었니 | (주브레드가는든 성남공장/경기도 성남시 중원구 사기막골로52 106,8107호 | 소분원 | (주)북앤조이인터내셔널/경기도 성남시 중원구 사기막골로 52 B101호 | 수입원 | MESINDOTAMA |"
002130,12,2021-11-01,1,0,0,2021.11.01 | 유통기한 | 허쉬 초코크림 샌드위치 쿠키 | CHOCO CREAM SANDWICH COOKIES | HERSHEY'S
002148,12,2022-01-03,0,0,0,9g | 토마토테이스트
002153,12,2019-07-11,0,0,0,태H | 후랑크 | CH | B | 19.07:17 | 19.06.12
002157,12,2021-12-25,1,0,0,BEST BEFORE: | 145g NET (5.10z) |  g omu | Prod o hailand. | Keep naccol
002158,12,NONE-04-13,1,0,0,wwkeramyogl.om | 유제품 전문Dept | 880106918429 | 남양유업 | HACCP | 을 고 니  | milk10o | 이 일수 있니  | 넣지 않아 것이 결공합니다 참기움이 째 보이 | (셀라된 등 청기한 대른 는 읽  | 불가리스 | 불가리스 밀크0은 결북한 정성을 해 해 원해 | 04.13 00932 | 디등 이심으로리니 3로 | ·고상담실부신물신는번 | 다치지않도록주의비니다이제품은공정거래위원의고시소비자 | ·개보하거리드시기니다기가장자에 | EBA | 품목보번호/ 9050208 | 포장재질컵:폴리프로필렌 
002160,12,2021-04-08,1,0,0,"45. | 반품 및교환장소:구입처 및 수입원 | Nutcracker Brands, Inc. | 원산지:미국 | 유통기한제품의 별도표시일까지(년월일순) | e s  eistere rademak off | 보관방법 | 직사광선을피하고서늘한 곳에서보관하십시오 | Packaged in tbe U.SA. | 포장재질 | 폴리에틸렌테레프탈레이트 | P  ntirep vibl yu | 면실유),천일염1% | 땅콩함유 | (except national holidays). | 원재료명 | 땅콩94%,식물성기름5%(땅콩기름,카놀라유, | call M"
002161,12,2021-04-08,0,0,0,"Pae    hen yo | (except national holidays). | 법 | 땅콩 합유 | 리에널테레프릴레이트 | call Mon-Fin,1-877-984-6639 | H질 | 명실).천일열1% | Questions or comments, | 명 | 94)%5%(기,라 | EI Paso, TX 79906 USA | 1.1909 | Dept. SKN | 경기도관영시일식로40 | T.1899 - 9900 | Nutcracker Brands, In | ()스트AND | NUICRACKER BRANDS, INC | WHEAT,"
002162,12,2023-06-18,1,0,0,"SPAIN | minced pimiento | C.1.F.A-41/097858 | ves | h Queen | L.0170 BEST BY:06/18/23 | LAND | n pits or pit fragments. | stuffed with minced pimiento | tir openiing. | tonldy place. | Olives | tir ile, pain | ite pin. | ilttae romthe | eonthe | Ss  s get the | Spanish Queen | KIRKLAND"
002188,12,2020-08-07,1,0,0,wwn.otiogi.co.kr | 충북 음성군 대소면 대품산단로 128 | 주식회사 | HACCP | 오뚜기 | 안전관리인증 | 14:01 | 까지 | 2020.08.07 | 고객상담실:080-024-2311(수신자요금부담) | ·포장재질-마개등 | 품목보고번호:20010450568 | 후에는 뚜껑을 꼭 닫아 냉장고에 보관하십시오. | ·직사광선이 닿지 않는 서늘한 곳에 보관하시고 개봉 | 부정· 불량식품신고는 국번업이 139 | .유통기한:하단표시일까지 | 같은 제조시설에서하고 있습니다.
002189,12,2022-02-04,0,0,0,마라 | 청유샤브소스 | NSIBEFORE FEB/04/2022
002197,12,2021-01-13,1,0,0,2021.01.13까지 | 초코영공룡 | 유통기한 | 귀여운 공룡모양의 초코비스키! | w
002199,12,2021-08-05,1,0,0,8 801055 721955 | 까지 | D0373405 14:13 C | 2021.08.05 | 유통기한
002203,12,2021-01-08,1,1,0,"nttp://ww.daesang.com | 88010521436012 | 대상주식회사 | P,.ER-OTHR | 소비자중심경영 | PP | TDAESANG | HACCP | ccm | 용시소충한자원끗한원경 | 클라스틱 | 인전관리인증 | 빈용기는 끗이 분리수거하여 | B808 | 콜레스테를0mg0%단백질 13g24% | ·유통기한: | 2021.01.08 | 지방4.97% 트랜스지방09 포화지방 197% | 까지 | 트통4270mg24수화2096%당1111% | ·제조일: | 100 당170 kcal | 2019.10.09 | 영양"
002208,12,2022-05-31,0,0,0,2 | 8 | ERP EEE DE 31
002210,12,2020-09-22,1,0,0,"터:(전화) 080-023-57 | 20.09.22(B08) | 도가 낮은 곳에 보관,개봉 | 까지 | 기한 | 20.83.23(11:98) | 을위해 일매지는 질소충전 | 부터 | 유통 | 식품의약품안전처 | 로 4종,잔탄검,곡류가공품 | http://www.orionworld.com | HACCP | 루,푸마르산),조제크림분 | 식품안전관리인증 | 2거트분말, 유화제 4총,식 | (주)오리온 | 지방산에스테르,프로필렌 | 스산)],식물성유지1(경화 | 당,복승아(중국산),올리고 | 표기일까지 | 249 | 198704150033"
002214,12,2020-10-16,1,0,0,8801007216317 | 20.10.16F1 | 유통기한: | 1666-54710 |  신는 이 | 통죄후보우변의우리가입습다. | 080-850-1200 | ·사용후 모장자는 반드시 분리해출하여 주십시오 | 중보정 손성을 입인 를 질의 우리가 있습다. | 주의사항 | 고객행통사 | 본제품은 소자 분영결기해의 과봐을 수있다. | 기일론용가는에우 드거우으로 학성에 주의하십시오 | 영양정보 | 는물이용시:은물에봉하지 마고용기로 넣어초구의을은분다이요 | 조리방법 | ·전자린지700W)이용시:정선부분까지 벗기신 후 2분간 대워 드십시오 
002219,12,2022-02-01,1,0,0,2022.02.01 | 까지D | 309489617158 | 81 | 752000450202970 | 폭목보고먼도 | 반품및 환장소 구입처 및 제조원 | 02)380-5678 | 377(성수동2가) | 판매 | 기준이금로개인의갈에 | 성동구 뚝섬로 | (주이마트/서울 | 유통문 | 5% | )430-1975 | 과학산업 1로 102 | 단백질 3q | 흥덕구 옥산면 | (주시아스/출북청 | 133 | 콜레스테를 5mg미만 | 포장재질 | 폴리프로필렌 | 포화지방29 | 트랜스지방0q | 게서 보관하시기바랍니다 | 직사광선을 피하고실
002221,12,2022-06-03,1,0,0,"2022.06.03까지 | ·본제품은 공정거래위원회고시소비자분쟁해결기준에의거교환또는 보상받을수 있습니다.보하 | OTHER | 31178530 | 1405781 | 포장재질폴리에틸렌테레프탈레이트+폴리에틸렌(내면 | 비널류 | 프랑스 | 원산지 | Gerson SNCLes Escures 19120 ALTILLAC,FRANCE | 제조사 | 알레르기유발물질 | 돼지고기,밀 함유 | 255 mg | (청포도) 0.37%, 식물농축물(스피룰리나,홍화), 밀전분 | 4% | 비타민IC (ViaminC) | 2.29 | (초산전분),사과산, "
002228,12,2023-03-28,0,0,0,AMICO | ACETO | SSA | Vandel | oton | utiche | 2B03/23027
002230,12,2022-07-21,0,0,0,2022.07.21 | 뚜껑:LDPE | HACCP | 1ε=1.09ml | 0% | 0g | 0% | Omg | 롤 | 42% | 68 | 포화지방 | 08 | 트랜스지방 | 185% | 1008 | 지방 | 0% | 0g | 당류 | 0% | 08 | 단수화물 | 0% | Omg | 나트륨 | 100g당 | 1008당 900cl | 영양정보 | 주의사항
002232,12,2022-12-20,0,0,0,2022.12.20 | HACC | 1g=1.09ml | 0% | 0g | 단백질 | 0% | Omg | 콜레스테롤 | 39% | 68 | 포화지방 | 0g | 트랜스지방 | 184% | 100g | 지방 | 0% | 08 | 당 | 0% | 08 | 단수화물 | 0% | Omg | L트 | 1008당 | 1008당9al | 84850m | 영양정보 | 부정 | 성블량식품 신고는 국번없이 199
002238,12,2022-06-30,0,0,0,탄수하 | 지방0g | 0% | 0% | 나트름 omg | skcal | 기준치에 대한 비를 | 기준치에 대한 비를 | 총 내용량당 | 1일영양성분 | 1일영양성분 | 영양정보 | 수있습니다.※동물에게먹이지 마세요※ | 폴리어들린 보관방 | ①Tel.070-4741-7535~ 7538 | LEMON 제품의유형:캔디류 | 법에의한한글표시사항> | national dental associations around the word. | received official endorsements from six | are made from FI
002247,12,2021-09-07,1,0,0,까지 | 2021.09.07 | 단호박볼 | 유통기한 | J0785F08 | 811801157115513511 | 남남 | 아이밀 | 2.910 | 191
002250,12,2021-05-09,0,0,0,"013051591P | Cerified rganic byjoregonih | .MI1 49413, US | GERBER PRODUCTS CO., FREMONT | CONCENTRATE VITAMIFC (ASCORBICACD) | AK- | ORGANIC MANGOES | TER ORGARIC LEMON JUC | INGREDIENTS: | IC CARROTS ORGANIC APPLE | OR | Vit A 100m | 0%Vit 22mg45% | Potas 190mg 25% | Iron 0.3m | )% | Vit Om | 0% C"
002254,12,2021-10-26,1,0,0,"OTHER | 81805999600598 | 비닐류 | 고드니 |   | 까지 | 2021 1.26 | 을 따하져 | 부터 | 20 1.7 | 입수있습니다.다 | 하고있습니 | 개인의 필요 열량에 따라다를 수있습니다. | 이은 승아 대두,유유를사용 | 1성 기준치대한 비을이a기준이므로 | 늘해보관하십시오 | 0 방0g 0%0ng 0%305% | ""보생정합 직사광선을 피하고 습기가없는서 | ·유통기한:한 별도표기일까지 | 45mg 0%3912%26g 2%% | ·포장자정인플리에틸렌 | 165kcal | 영양정보 | 총내용량 50g |"
002257,12,2021-04-30,1,0,0,2021.04.30까지 | 유동진운대원 | 경기도 | 소분원 | 제조원 | 한 | 유통기
002266,12,NONE-03-05,0,0,0,99.997% | 일서료우유 | 03.05 10:14 C2
002267,12,2022-09-NONE,1,0,0,E 2022-101 231 | Best before / Batch: | Consumir preferentemente antes del fin de/Lote: | 4249121101256211 | LA 3138441 | delg VERA | Denominacion de Origen Protegida | Consejo.Regulador | PiMeNtON | Extremadura
002268,12,2022-09-NONE,1,0,0,SEP 2022-LODTE 253] | Best before/ Batch | 8 | 42491211012562 | LA | 3138441 | de lg | VERA | DnCdorenPrtegda | Consejo.Regulador | PiMeN+ON
002275,12,2023-12-22,0,0,0,2023.12.2240 | 2020.12.234조
002299,12,2021-10-15,1,0,0,2021.10.15까지 | C | 전갱이-고등어 강치 1국내산) 4123 | 24g/기타어육가공품(비살균제품) | Hol Tasie(ae | HACCP
002308,12,2021-11-15,1,0,0,15.11.2021.까지
002328,12,2021-10-20,1,1,0,"18010191413575 | 8 | OTFER | HACCP | 인전관리민증 | No Brand는모두 이마트의 상표입니다 | 원 | 판매 | 신고는 국번없이 399의 반품빛교한 상소마제신원 | 오 | 마십 | 십시 | 는 드시지 | 습제 | 의 | 방 | 품 | 수 | 키 | 시 | 있 | 주 | 보상 | L | 고시 | 가 | 원회 | 위 | 래 | 공정건 | 오 | H | 을 | 통풍이 | 늘하고 통 | 피하여서 | 찬 | 광선 | 돼지고기 함유 | 스피줄리나색소:감미료(수크랄로스,아 | 민트향2송 | 사과공축액아10 | 마티"
002330,12,2020-11-30,1,0,0,20:55 | 까지 | 2020.11.30 | ccm | 15 | 2
002353,12,2021-10-22,1,0,0,21.10.22 T | 까지 | LOTTE PEPERO | So g(255 kcal)
002356,12,2021-02-12,1,0,0,:4809 | 첨가 | 북산이물 | 삼호 | FD3 | 2021.02.12A7 | 유동기한
002357,12,2021-10-10,1,0,0,2021.10.10 | 유통기한: 하단표기일까지 | 월 때는데 | 제조사:Akay Spices Pvt Ltd | 반품및 교환장소:구입처 | 건조하고 서늘한 곳에 보관하여 주십시오 | 스세조 | 보관시 주의사항:직사광선을 받지 않는 | 식의 요리 | 원료및 함량:큐민100 %(인도산) | 제품명:큐민 분말 내용량: 45g | w to u6e | 식품유형:천연향신료 건조제품 | 무정 사용으로 제품의 향을 지켜줍니다
002361,12,2019-12-10,1,1,0,"및 함량 | 중9 5-노신산나트름0.05% | 원재료령 | 정제소금국내산90%-금륨산나트를 | 당주 부시구 로 20 | 제조원 | 제조연월일 | 후연표시 유통기한 제조일로부터 5년까지 | 제품명 맛소금 생품의 유형 가공소금 | 등의 요리에 사용하시면 좋습니다. | 모든 요리에사용되며 특히계란,무칭,조림 | 국내산 소금을 사용하며 깨끗하고 맛이 깔끔합니다. | 요리의 깊은 맛을살려주는 소금입니다 | 백설 맛소금의 특징 | FLAVORED SALT | 맛소금 | falt | 요리의 맛을 살려주는 소금 | Favned | BEKSUL |"
002368,12,2022-01-16,1,0,0,"22E.01.16 | 유통기한 | 대두,돼지고기를 사용한 제품과 같은 제조 시설에서 제조하고 있습니다. | 품질 하자가 있을 경우는 제외됩니다.·부정·불량식품 신고는 국번업이 1399·이 제품은 유유 | 해결기준에의거교환또는 보상을받을수있으며,개봉시에는반품이되지않습니다.단 제조상 | HACCP | 하십시오·반품 및 교환처:구입처 및판매원·본제품은 공정거래위원회고시 소비자 분정 | ·보관상 주의사항:보관상주의사항:습기및 직사광선을 피하시고 건조한 실은에 보관 | (이 전화는 수신자요금 부담입니다.)질소충전팩 | 태(주)충남천안시서북구"
002372,12,2022-11-12,0,0,0,ROASTED GRAIN POWDER | 15곡가득미슷곡물차 | 2022.11.12 | neplus
002384,12,2020-10-08,1,0,0,의윗을 언제나처음처럼 선게 설게요 | 과프리 | 까지 | 220-8 | 인천B박시명 | 2020.10.08.14:01 | 새널로 55 | 아산 20%) | 유통기한 | 0.29 0% |  0g 0% | 트랜스재행 0 | 0g 03 | 8$0g 0% |  0.89 03 | 0mg 0% | 영양정보 | unbel | 3Jmg
002393,12,2020-07-01,1,0,0,"METALASOLAPA PARA CERRAR | TUCKFLAPINTOCLOSE | IMPRESOS EN EL ENVASE | ORIGINAL | LOTE Y FECHA DE CADUCIDAD | BEST WHEN USED BY DATE SHOWN, | Kraft | F80734 | 01 ML _2020"
002394,12,2020-07-01,1,0,0,MEALASLARRACERAR | TUKEAPINTOLSE | LOTE YECAOCCOCOO | RIGINAL | BEST WENSO AESOM | F8 0734 | Kraft | 01 U2020
002396,12,2022-01-25,1,0,0,"까지 | WORLD'S No.1 OATS BRAND""- | -ESTD 1877- | QUAKER."
002400,12,2023-01-05,1,0,0,"유동2023.01.05까지 | PinkfongBaby SharkM are licensed trademarks of Smar Study Co.Ltd. | 핑크풍 | Copyright © Smart Study Co., Ltd. All Rights Reserved. | 8 | 습니다 | 있으나컴퓨터계량시스템으로관리하고 | 고객상담실_080 | 2/20080501075-108 | 녹이거나씹어 | [판매원]"
002409,12,2022-10-29,0,0,0,"PROD:23,10.019 807"
002412,12,2023-01-18,1,0,0,2023.01.18 | 크로아티이신 | 원산지/품질유지기한 | 차게해서드셔도좋습니다 | 차를밀폐용기에담아냉장고에넣어 | 식힌후얼음을띄워드시거나.우려낸 | 여름철에는차를반럽정도에우려내어 | 냉차로만드시는방법 | 면차가 매우 진해집니다) | 허브차를 즐기세요.(티백을오래 담겪놓으 | ②차가우러나면 티백을 건져내고 맛있는 | 합니다) | 으로1컵.또는 머그컵으로213컵이면 적당 | 3~5분간 기다립니다. (물의 양은 좋이컵 | 컵에 끊인물을 붓고 티백을 넣은 뒤 | 3-5min
002413,12,2022-07-20,1,0,0,8 | OTHER | 2022.07.20까지 A1 | ·부정·불량식 | 교환또는보 | 복제품은 공정거래위원회 고시 소비자분쟁 해결가준에 의가 | 합포함를사용한 제품과 같은포장시설에서 생신하 | ·반품 및교환:봉사및구입처 | 브루출물 | - | -353 | 를봉골길 176 | 유통기한 | 공시오표 | 1도 | 번호 | 고 | 경기 | 소재지 | 및 | 결관률가공품 | 땅콩또는 | 식품유형
002414,12,2021-11-01,1,0,0,"2021.11.01.까지 | 봉지째 전자레인지에 가열하지 | 개봉후에는변의위험이있으므로바를드십시오 | 8 | 1802896000780 | 부정·불량식품 신고는 국번이 1399 | 무해하나드시지마십시오 | 소제는 선도유지의 목적이며,인체에 | 에서 제조하였습니다 | store at cool and dry place | Storage : Avoid direct sunlight. | Tel:+82-51-261-9944 | -ro, Saha-gu, Busan, Koren | Add:88-3, Janimnyeong | 의고시소비자 | Mac"
002417,12,2021-12-25,0,0,0,2021 12.25
002420,12,2020-10-23,0,0,0,23.10·2020
002424,12,2022-06-09,0,0,0,
002431,12,2021-06-11,0,0,0,KN B 107 | 20210611 | SPE
002454,12,2023-02-NONE,1,0,0,"91325 Adesdorf, Deutschland | D.C.SODANHD-C-Soan-P1 | 4 | 009077072589 | 대한비들이다를수있습니다 | 칠레스테데를Omgo이 단백들 | 75ge | 스지방 | Inhalt: | 트ongo 수화78235253 | 292kcal | 영양정보 | 총내용량75g | 18020745 | L303189 | 02.2023 | PP | ※반품및 교환:구입처 및수입원 | ※부정·불량식품신고는국번없이 1399 | ※보관방법:건냉한곳에보관 | Lagerung mindestens haltbar bis"
002458,12,2022-04-NONE,1,0,0,"www.tootsie.com | ©TRI,LC | DELAVAN, WI 53115 USA | ANDES CANDIESLP | 유통기한:2022 C4 | 5 | 시행)IK26560-2811 | 이미로 개인의 필요열량에 따라다를 수 있습니다 | 1일영영성분에()은200K | PRODUCT CONTAINS MILK AND SOY. | 단백질5g | 9% | OW 5 LAKE, BLUE 1 LAKE). | 콜레스테롤2mg | 1% | DR,PEPPERMINT OL,COLORSADED | SIRER), NATURALAND ARTIFICIAL"
002470,12,2023-06-22,1,0,0,"22,06.2023 | UseBy"
002471,12,2021-03-18,1,0,0,"장소:구입처 및 제조원·본 제품은 공정거래위원회 코시소비자분생해결기순에 의거교한 :반 | 봉하시고가능한한발시시오·소비 상담실:0-29-20(수간자요금부담)· | 유통중포장지가 파손되지않도록 주의하시고개봉한제품은변질될 우려가있으니반드시 밀동 | 포장재질상단필름 및트레이(내면 물리프로필), 흡습포(외면-폴리에털) 유통기한 별도#기 | 전북,정읍시 북면 3산단2길 95 품목보고번호 F1-1998048782597,F2:20040490 | 영업장의명칭과 소재지닭도축장F1(주하림/전북 익산시망성면 망성로14.F2:(주하림 정 | L221031"
002472,12,2021-03-18,0,0,0,L2210312722801 | 등정일:21.081224 | 하림 | × Homeplus
002485,12,2022-08-03,0,0,0,2022.08.03.GBH | 땅콩 또는 견과류 가공품 | 캐슈넛트100 % | 350g | 구운캐슈넛트 | ANNIVERSARY | 24 | 홈플러스창립
002489,12,2021-04-18,1,0,0,그대로담긴자연 | 모짜벨라 생치즈가 | 2021.04.18 까지 14:39 | ZARELLA | ESE | 모짜델라 | Che | 슈레드 | 성울 | 1kg
002495,12,2021-01-27,1,0,0,HACCP | 식품인전관리인증 | 복음참께2.38% | 70 g (205 kcal) | Segame Hamburger Rall | 깨햄버거빵 | 망k..·k신라명과 | (내C되미:음) | 2021.01.27까지 | X BES
002496,12,2021-01-27,1,0,0,복음참께2.38 % | 70 g (205 kcal) | egame Hamburger Roll | 깨햄버거빵 | 2021.01.27까지
002499,12,2021-05-07,0,0,0,"7 | 2021.05.07 | 6,280 | 6,280"
002509,12,2021-11-09,0,0,0,-DOUBLE CHOCO. | 2021.11.0916:28 | NUT BAR
002510,12,2022-03-09,0,0,0,2409 | 카카오 1009 | 2022.03.09 DUA21 | 카카오닙스 | 본연의맛이 가득한 | 담백하고고소한 | Rodsted Cacao Vibs | 지퍼포장 개봉 후 보관시 지퍼를이용하세요
002513,12,2021-11-04,0,0,0,2021.11.04 DUK05 A | 330g | 블루베리70% | 건블루베리
002514,12,2022-02-16,1,0,0,"2022.02.16F2D | OTHER | 811809044119418341 | 제품은 공정거래위원회고시소비자 분쟁해결기준에의거 교환 또는 보상받을수 있습니다. | 정 불량식품 신고는국헌없이1399 | 분리수거 실청으로 자원과 환경을 보존합시다. | 혼개류국,전복,홍합포함를사용한제품과같은 제조시설에서 제조하고있습니다. | 제통행지와함께 전자레인지로 가열하지마십시오 | 는변질우려가 있으니바로드시기라니다 | 082821107 | 경임처및제조원 | 문레(내면) | 1359 | 2리소우포"
002518,12,2023-01-25,1,0,0,"2023.01.25 | 품질유지기한 | 88080181520723 | ·부정블량식품 신고는 국번없이 1399 | 또는환불받을수있습니다 | 소비자분쟁해결기준에의거교환 | ·본제품은 공정거래위원회고시 | ·계품은메밀을사용한제품과같은시설서제조하고있습니다. | OTHER | 구입처 및제조원 | 포장재절 | 비닐류 | 나일론(여과지), 폴리에틸렌(내면) | 별도표기일 | 레몬밤100%(독일산) | 20030275006150 | 품목보고번호 | 13.5g (0.9 g × 15 백) | 제품명 | 식품유형 침출차 | 레몬밤티 | Tip) | M"
002522,12,2022-09-14,1,0,0,깔 | 갈라만시 | 100 | MANSI | GALA | CALAMANSI ENTRACT 00% | 브랜드가 아니다.소비자다 | NoErand | 노브랜드의 어념과 설린 | N747 | 2022.09.14 | BURTPOWDER
002537,12,2021-09-22,1,0,0,13:22 | 2209 | L- | /2021 | /09 | 22 | EXP | LOTE; | i | con | Pf | Consumir
002543,12,2021-10-17,0,0,0,팔핑초코를 | BALLS | GHOCO | PDPRIMC
002546,12,2022-04-NONE,1,0,0,기준이으로 개인의 필요 향에 따라다를 수 있습니다 | No Brand는 이마트의 상표입니다 | 1일 영양성분 기준처에대한비울(%)은 2000ka | 8.g | 단백질 | 15% | 04:42 | 콜레스테를 5mg2% | 18 g120% | 포화지방 | L0293 | 0.04g | 스지방 | 지방 | 30g 56% | 유통기한 04/2022 | 47g 47% | 당류/ | /50g15% | 탄수화물 | 2110000001793 3131 | 0% | 나트륨5mg | 기준치에대한비을 | 총내용량당 | 1일영양성분 | 500kcal | 영
002549,12,2021-04-02,1,0,0,계린함유 | 210mg | 영양정보  1g | 동리신문의은회일가역제품 | 알가열제품/비실균제품 | 유통기한: 21.04.02까지B17 | 상기제품은 이미지겠입니다. | 중량:100g/114kal(d)2입) | SOFOEG | 영양과수분은 그대로! | 방금삶아낸것처럼 | 간이되어있는 촉한상은계란
002552,12,2021-01-22,1,0,0,MADEIN ENGLAND BY | V | uma and | for oe hundred years. | whichis still used today. |  n  | 유기8 | 08:56 0210 209 | BestBefore: 21.01.22 920g
002553,12,2021-02-22,1,0,0,for | edred years | hieredetsed today. | Best Before: | 21.01.22 920g
002554,12,2021-11-18,1,0,0,"18/11/2021 | E10g | 0000001292618 | 2 | 18% | N0mg | 3% | 80% | 02g | 지형289 | 52 % | 반품및교환장소:구입저및수입원 | 44% | 52g | ·부정·불량식품신고는국번없이 1399 | 16 % | 170mg | 교환또는보상받을수있습니다. | 9 % | 제조하고 있습니다 | 1일 영 | 영양정보 | 100g 당 500 kcal | 총내용량2529 | 포장제질 폴리프로필렌 | 우유,망콩함유 | .Bal | 평콩,두개 | 원자료명 | 5 AP/M | 유통기한 | 수업원 | M"
002555,12,2021-11-18,0,0,0,18/11/2021 | 2 | 8% | 1000000292618 | 805 | 2 | M | 영양정보 | VA | 209
002568,12,2022-04-04,0,0,0,N319 | S | E 04/04/2022
002579,12,2024-01-14,1,0,0,2024.01.14 | 8809258654292 | 유통기한:하단표기일까지 | ShinYoung | 부정· 불량식를 신고는 육번없이 1399 |  에 | BIPT.PPD지OTHER | / | /-70-646 | W: Aari Food Poducts PVT.LSd | :코에더 씨드100(인도산) | S NET WT. 130g | 코리앤더씨드 | CORIANDER SEESDS | pice | uluxre
002582,12,2021-01-07,1,1,0,SSG.COM | ∞ | ·품목보고번호:200605310896 | TO울당식품신고 | ·부정불량식품 신고는 국법업이 19 | ·반품 및교환장소구입처 및제조원 | 또는 보상 받을 수 있습니다. | 소비자분쟁해결기준에의거 교환 | 본제품은 공정거래위원회고시 |  상별도 | ·유통기한제조일로부 | 2021.01.07
