image_id,label,old,tags,base,ft_p2,ft_union,ft_fb,sec
002004,2022-05-15,2022-05-15,,2022-05-15,2022-05-15,2022-05-15,2022-05-15,2.7
002008,2022-01-14,2029-12-NONE,,2029-12-NONE,2029-12-NONE,2029-12-NONE,2029-12-NONE,4.6
002013,2022-10-01,2022-10-01,,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2.6
002016,2022-10-19,2022-10-19,,2022-10-19,2022-10-19,2022-10-19,2022-10-19,2.6
002022,2022-04-09,2022-04-09,,2022-04-09,2022-04-09,2022-04-09,2022-04-09,4.8
002025,2020-01-03,2020-01-03,,2020-01-03,2020-01-03,2020-01-03,2020-01-03,7.0
002028,2020-11-26,2020-11-26,,2020-11-26,2020-11-26,2020-11-26,2020-11-26,3.8
002032,2022-03-22,2022-03-22,,2022-03-22,2022-03-22,2022-03-22,2022-03-22,4.1
002038,2020-11-26,2020-11-26,,2020-11-26,2020-11-26,2020-11-26,2020-11-26,5.5
002042,2020-08-27,2020-08-27,,2020-08-27,2020-08-27,2020-08-27,2020-08-27,7.2
002045,2021-12-10,2021-12-10,,2021-12-10,2021-12-10,2021-12-10,2021-12-10,4.3
002048,2021-07-31,2021-07-31,,2021-07-31,2021-07-31,2021-07-31,2021-07-31,3.9
002051,NONE-04-14,NONE-04-14,,NONE-04-14,NONE-04-14,NONE-04-14,NONE-04-14,4.4
002054,2021-12-NONE,NONE,,NONE,NONE,NONE,NONE,58.9
002058,2022-06-22,2022-06-22,,2022-06-22,2022-06-22,2022-06-22,2022-06-22,6.8
002061,NONE-04-17,NONE,,NONE,NONE,NONE,NONE,12.2
002064,2021-09-03,2021-09-03,,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2.9
002067,2020-04-30,2020-04-30,2,2020-04-30,2020-05-22,2020-05-22,2020-05-22,5.2
002070,2022-03-24,2022-03-24,,2022-03-24,2022-03-24,2022-03-24,2022-03-24,3.0
002073,2024-12-21,2024-12-21,,2024-12-21,2024-12-21,2024-12-21,2024-12-21,2.9
002076,2022-03-04,2022-03-04,,2022-03-04,2022-03-04,2022-03-04,2022-03-04,3.5
002079,2021-01-03,2021-01-03,,2021-01-03,2021-01-03,2021-01-03,2021-01-03,1.9
002083,2020-11-06,2020-11-06,2,2020-11-06,2020-11-06,2020-11-06,2020-11-06,4.0
002086,2021-11-22,2021-11-22,,2021-11-22,2021-11-22,2021-11-22,2021-11-22,7.8
002091,2021-09-21,2021-09-21,,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2.9
002094,2021-04-28,2021-04-28,,2021-04-28,2021-04-28,2021-04-28,2021-04-28,1.3
002097,2022-06-16,2022-06-16,,2022-06-16,2022-06-16,2022-06-16,2022-06-16,3.3
002101,2021-09-17,2021-09-17,,2021-09-17,2021-09-17,2021-09-17,2021-09-17,2.5
002106,2022-01-03,2022-01-03,,2022-01-03,2022-01-03,2022-01-03,2022-01-03,4.8
002112,2022-08-25,2022-08-25,,2022-08-25,2022-08-25,2022-08-25,2022-08-25,3.2
002115,2020-12-01,2020-12-01,,2020-12-01,2020-12-01,2020-12-01,2020-12-01,6.4
002118,2021-01-03,2021-01-03,,2021-01-03,2021-01-03,2021-01-03,2021-01-03,6.5
002121,2020-07-20,2020-07-20,,2020-07-20,2020-07-20,2020-07-20,2020-07-20,3.6
002124,2020-11-02,2020-11-02,,2020-11-02,2020-11-02,2020-11-02,2020-11-02,4.0
002127,2021-11-04,2021-11-04,,2021-11-04,2021-11-04,2021-11-04,2021-11-04,3.5
002130,2021-11-01,2021-11-01,,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.7
002133,2021-10-04,NONE-10-21,d,NONE-10-21,2021-10-04,2021-10-04,2021-10-04,2.8
002136,2021-10-11,2021-10-11,,2021-10-11,2021-10-11,2021-10-11,2021-10-11,4.2
002139,2021-06-29,2021-06-29,,2021-06-29,2021-06-29,2021-06-29,2021-06-29,3.0
002142,2021-04-11,2021-04-11,,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2.8
002146,2022-07-26,2022-07-26,,2022-07-26,2022-07-26,2022-07-26,2022-07-26,7.3
002149,2021-03-31,2021-03-31,,2021-03-31,2021-03-31,2021-03-31,2021-03-31,6.6
002153,2019-07-11,2019-07-18,2,2019-07-18,2019-07-01,2019-07-18,2019-07-01,3.4
002156,2021-12-25,2021-12-25,,2021-12-25,2021-12-25,2021-12-25,2021-12-25,2.9
002159,NONE-04-13,NONE-04-13,,NONE-04-13,NONE-04-13,NONE-04-13,NONE-04-13,4.0
002162,2023-06-18,2023-01-06,,2023-01-06,2023-01-06,2023-01-06,2023-01-06,8.4
002165,2021-01-29,2020-10-30,2,2020-10-30,2021-01-29,2021-01-29,2021-01-29,4.0
002168,2021-05-28,2021-05-28,,2021-05-28,2021-05-28,2021-05-28,2021-05-28,2.7
002171,2020-06-24,2020-06-24,,2020-06-24,2020-06-24,2020-06-24,2020-06-24,5.9
002175,2021-09-05,2021-09-05,,2021-09-05,2021-09-05,2021-09-05,2021-09-05,1.7
002179,2022-01-19,2022-01-19,,2022-01-19,2022-01-19,2022-01-19,2022-01-19,3.3
002183,2019-02-20,NONE,,NONE,NONE,NONE,NONE,19.6
002186,2020-06-10,2020-06-10,,2020-06-10,2020-06-10,2020-06-10,2020-06-10,4.0
002189,2022-02-04,2022-02-04,,2022-02-04,2022-02-04,2022-02-04,2022-02-04,4.2
002192,2020-10-20,2026-10-20,,2026-10-20,2020-10-20,2026-10-20,2020-10-20,6.9
002195,2021-10-28,2021-10-28,,2021-10-28,2021-10-28,2021-10-28,2021-10-28,3.3
002198,2021-01-13,2021-01-13,,2021-01-13,2021-02-02,2021-02-02,2021-02-02,3.5
002202,2020-10-08,2020-05-02,,2020-05-02,2020-05-02,2020-05-02,2020-05-02,7.5
002207,2020-06-11,2020-06-11,,2020-06-11,2020-06-11,2020-06-11,2020-06-11,11.1
002210,2020-09-22,2020-09-22,2,2020-09-22,2020-09-22,2020-09-22,2020-09-22,10.1
002214,2020-10-16,2020-10-16,,2020-10-16,2020-10-16,2020-10-16,2020-10-16,6.4
002217,2023-05-NONE,2023-05-NONE,,2023-05-NONE,2023-05-NONE,2023-05-NONE,2023-05-NONE,2.7
002220,2019-09-30,2019-09-30,,2019-09-30,2019-09-30,2019-09-30,2019-09-30,3.5
002223,2021-02-07,2021-02-07,,2021-02-07,2021-02-07,2021-02-07,2021-02-07,10.3
002226,2023-03-03,2023-03-03,,2023-03-03,2023-03-03,2023-03-03,2023-03-03,31.0
002229,2023-03-28,2023-03-28,,2023-03-28,2023-03-28,2023-03-28,2023-03-28,2.6
002232,2022-12-20,2022-12-20,,2022-12-20,2022-12-20,2022-12-20,2022-12-20,2.2
002235,2022-02-22,2022-02-22,,2022-02-22,2022-02-22,2022-02-22,2022-02-22,2.5
002238,2022-06-30,2022-06-30,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,4.4
002242,2022-03-13,2022-03-13,,2022-03-13,2022-03-13,2022-03-13,2022-03-13,4.7
002246,2021-07-22,2021-07-22,,2021-07-22,2021-07-22,2021-07-22,2021-07-22,3.4
002249,2021-10-20,2021-10-20,,2021-10-20,2021-10-20,2021-10-20,2021-10-20,5.1
002252,2022-01-04,2022-01-04,,2022-01-04,2022-01-04,2022-01-04,2022-01-04,7.6
002255,2021-10-26,2021-10-26,2,2021-10-26,2021-10-26,2021-10-26,2021-10-26,10.5
002259,2022-12-15,2022-12-15,,2022-12-15,2022-12-15,2022-12-15,2022-12-15,3.6
002265,NONE-03-05,NONE-03-05,,NONE-03-05,NONE-03-05,NONE-03-05,NONE-03-05,2.7
002268,2022-09-NONE,2022-09-NONE,,2022-09-NONE,2022-09-NONE,2022-09-NONE,2022-09-NONE,3.0
002271,2021-08-02,2021-08-02,,2021-08-02,2021-08-02,2021-08-02,2021-08-02,3.2
002274,2021-08-09,2021-08-09,,2021-08-09,2021-08-09,2021-08-09,2021-08-09,3.1
002277,2023-07-NONE,2025-07-NONE,,2025-07-NONE,2025-07-NONE,2025-07-NONE,2025-07-NONE,15.7
002285,2022-01-06,2021-01-07,,2021-01-07,2022-01-06,2022-01-06,2022-01-06,3.7
002289,2021-12-18,2021-12-18,,2021-12-18,2021-12-18,2021-12-18,2021-12-18,2.3
002292,2021-07-03,2021-07-03,,2021-07-03,2021-07-03,2021-07-03,2021-07-03,4.8
002295,2022-09-22,2022-09-22,,2022-09-22,2022-09-22,2022-09-22,2022-09-22,2.7
002299,2021-10-15,2021-10-15,,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2.7
002303,2022-02-03,2022-02-03,,2022-02-03,2022-02-03,2022-02-03,2022-02-03,2.9
002306,2021-11-23,2021-11-23,,2021-11-23,2021-11-23,2021-11-23,2021-11-23,1.5
002309,NONE-03-13,NONE-03-13,2,NONE-03-13,NONE-03-13,NONE-03-13,NONE-03-13,10.8
002313,2021-10-17,2021-10-17,2,2021-10-17,2021-10-17,2021-10-17,2021-10-17,3.1
002318,2020-12-03,2020-12-03,,2020-12-03,2020-12-03,2020-12-03,2020-12-03,2.3
002321,2022-11-04,2022-11-04,,2022-11-04,2022-11-04,2022-11-04,2022-11-04,2.7
002324,2020-09-06,2020-09-06,,2020-09-06,2020-09-06,2020-09-06,2020-09-06,1.8
002327,2022-10-23,2022-10-23,,2022-10-23,2022-10-23,2022-10-23,2022-10-23,3.2
002330,2020-11-30,2020-11-30,,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2.8
002335,2021-11-19,2021-11-19,,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2.2
002338,2023-01-05,2023-01-05,,2023-01-05,2023-01-05,2023-01-05,2023-01-05,1.8
002342,2021-12-15,2021-12-15,2,2021-12-15,2021-12-15,2021-12-15,2021-12-15,2.7
002345,NONE-02-12,2020-05-12,,2020-05-12,2020-05-12,2020-05-12,2020-05-12,3.0
002351,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,2021-09-13,2021-09-13,15.8
002354,2021-10-22,2021-10-22,,2021-10-22,2021-10-22,2021-10-22,2021-10-22,3.3
002357,2021-10-10,2021-10-10,,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2.7
002360,2021-06-10,2021-06-10,,2021-06-10,2021-06-10,2021-06-10,2021-06-10,3.1
002363,2021-08-04,2021-08-04,,2021-08-04,2021-08-04,2021-08-04,2021-08-04,4.6
002366,2020-10-01,2020-10-01,,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2.2
002369,2022-01-16,2022-01-16,,2022-01-16,2022-01-16,2022-01-16,2022-01-16,4.1
002372,2022-11-12,2022-11-12,,2022-11-12,2022-11-12,2022-11-12,2022-11-12,2.6
002375,2019-10-28,2019-10-28,,2019-10-28,2019-10-28,2019-10-28,2019-10-28,1.6
002378,2022-12-21,2022-12-21,,2022-12-21,2022-12-21,2022-12-21,2022-12-21,5.0
002382,2021-08-17,2021-08-17,,2021-08-17,2021-08-17,2021-08-17,2021-08-17,5.2
002385,2019-08-18,2019-08-18,2,2019-08-18,2019-08-18,2019-08-18,2019-08-18,5.1
002388,2021-01-14,2021-01-14,,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2.5
002391,2021-03-18,2021-03-NONE,,2021-03-NONE,2021-03-19,2021-03-19,2021-03-19,4.0
002394,2020-07-01,NONE,,NONE,NONE,NONE,NONE,13.1
002397,2022-01-25,2022-01-25,,2022-01-25,2022-01-25,2022-01-25,2022-01-25,13.6
002400,2023-01-05,2023-01-05,,2023-01-05,2023-01-05,2023-01-05,2023-01-05,3.1
002403,2022-10-02,NONE,,NONE,NONE,NONE,NONE,23.2
002406,2021-11-01,2021-11-01,,2021-11-01,2021-11-01,2021-11-01,2021-11-01,4.0
002409,2022-10-29,2019-10-29,2,2019-10-29,2019-10-29,2019-10-29,2019-10-29,3.1
002412,2023-01-18,2023-01-18,,2023-01-18,2023-01-18,2023-01-18,2023-01-18,3.7
002416,2021-12-25,2021-12-25,,2021-12-25,2021-12-25,2021-12-25,2021-12-25,2.2
002420,2020-10-23,2020-10-23,,2020-10-23,2020-10-23,2020-10-23,2020-10-23,1.4
002424,2022-06-09,2022-06-09,,2022-06-09,2022-06-09,2022-06-09,2022-06-09,1.7
002428,2020-12-23,2020-12-23,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,3.2
002431,2021-06-11,2021-06-11,,2021-06-11,2021-06-11,2021-06-11,2021-06-11,5.7
002435,2021-06-03,2021-06-03,,2021-06-03,2021-06-03,2021-06-03,2021-06-03,4.1
002440,2022-01-26,NONE,,NONE,NONE,NONE,NONE,25.2
002443,2021-11-11,NONE-11-11,,NONE-11-11,2021-11-11,2021-11-11,2021-11-11,3.1
002447,2021-02-04,2021-02-04,,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2.9
002451,2021-08-14,2021-08-14,,2021-08-14,2021-08-14,2021-08-14,2021-08-14,2.1
002454,2023-02-NONE,2023-02-NONE,,2023-02-NONE,2023-02-NONE,2023-02-NONE,2023-02-NONE,4.6
002457,2024-09-15,2024-09-15,,2024-09-15,2024-09-15,2024-09-15,2024-09-15,3.2
002460,2021-11-30,2021-01-30,,2021-11-30,2021-11-30,2021-11-30,2021-11-30,4.5
002463,NONE,2020-12-02,,2020-12-26,2020-12-21,2020-12-26,2020-12-21,3.8
002466,2022-01-20,2022-01-20,,2022-01-20,2022-01-20,2022-01-20,2022-01-20,3.8
002471,2021-03-18,2021-03-18,2,2021-03-18,2021-03-18,2021-03-18,2021-03-18,3.2
002474,2021-03-16,2021-03-16,2,2021-03-16,2021-03-16,2021-03-16,2021-03-16,4.8
002477,2023-03-15,2023-03-15,,2023-03-15,2023-03-15,2023-03-15,2023-03-15,3.8
002480,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,4.0
002483,2021-05-05,2021-05-05,,2021-05-05,2021-05-05,2021-05-05,2021-05-05,19.8
002486,2022-08-03,2022-08-03,,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2.8
002489,2021-04-18,2021-04-18,,2021-04-18,2021-04-18,2021-04-18,2021-04-18,3.4
002492,2022-09-08,2020-01-01,,2020-01-01,2020-01-01,2020-01-01,2020-01-01,10.5
002495,2021-01-27,2021-01-27,,2021-01-27,2021-01-27,2021-01-27,2021-01-27,2.6
002499,2021-05-07,2021-05-07,,2021-05-07,2021-05-07,2021-05-07,2021-05-07,3.1
002502,2022-01-24,2022-01-24,,2022-01-24,2022-01-24,2022-01-24,2022-01-24,4.2
002505,2022-01-06,2022-01-06,,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2.1
002508,2021-11-09,2021-11-09,,2021-11-09,2021-11-09,2021-11-09,2021-11-09,4.0
002511,2022-03-09,2022-03-09,,2022-03-09,2022-08-09,2022-08-09,2022-08-09,11.3
002515,2022-02-16,2022-02-16,,2022-02-16,2022-02-16,2022-02-16,2022-02-16,2.9
002519,2023-01-25,2023-01-25,,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2.8
002522,2022-09-14,2022-09-14,,2022-09-14,2022-09-14,2022-09-14,2022-09-14,2.3
002525,2023-01-25,2023-01-25,,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2.5
002528,2021-10-19,2021-10-19,,2021-10-19,2021-10-19,2021-10-19,2021-10-19,2.9
002533,2022-06-30,2022-06-30,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2.4
002536,2021-09-22,2021-09-22,,2021-09-22,2021-09-22,2021-09-22,2021-09-22,21.5
002539,2021-08-05,2021-08-NONE,,2021-08-05,2021-08-05,2021-08-05,2021-08-05,18.3
002542,2021-10-17,2021-10-17,,2021-10-17,2021-10-17,2021-10-17,2021-10-17,2.7
002546,2022-04-NONE,2022-04-NONE,,2022-04-NONE,2022-04-NONE,2022-04-NONE,2022-04-NONE,6.3
002551,2021-09-30,2021-09-30,,2021-09-30,2021-09-30,2021-09-30,2021-09-30,3.3
002554,2021-11-18,2021-11-18,,2021-11-18,2021-11-18,2021-11-18,2021-11-18,4.3
002557,2021-11-17,2021-11-17,,2021-11-17,2021-11-17,2021-11-17,2021-11-17,3.6
002560,2022-10-21,2022-10-21,,2022-10-21,2022-10-21,2022-10-21,2022-10-21,3.4
002563,2021-08-29,2021-08-29,,2021-08-29,2021-08-29,2021-08-29,2021-08-29,3.0
002566,2021-10-15,2021-10-15,,2021-10-15,2021-10-15,2021-10-15,2021-10-15,5.0
002569,2022-04-04,2022-04-04,,2022-04-04,2022-04-04,2022-04-04,2022-04-04,2.5
002572,2021-12-29,2021-12-29,,2021-12-29,2021-12-29,2021-12-29,2021-12-29,4.7
002576,2020-02-18,2020-02-18,,2020-02-18,2020-02-18,2020-02-18,2020-02-18,10.6
002580,2021-11-17,2021-11-17,,2021-11-17,2021-11-17,2021-11-17,2021-11-17,6.2
002583,2021-01-07,2021-01-07,,2021-01-07,2021-01-07,2021-01-07,2021-01-07,3.0
002586,NONE-12-22,NONE-12-22,,NONE-12-22,NONE-12-22,NONE-12-22,NONE-12-22,8.1
002592,2023-08-11,2023-08-11,,2023-08-11,2023-08-11,2023-08-11,2023-08-11,4.2
002598,2021-12-NONE,2021-12-NONE,,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,4.5
002601,NONE,2020-10-21,m,2020-10-21,2020-10-21,2020-10-21,2020-10-21,2.4
002606,2022-04-02,2022-04-02,,2022-04-02,2022-04-02,2022-04-02,2022-04-02,3.6
002612,2021-12-01,2021-12-01,,2021-12-01,2021-12-01,2021-12-01,2021-12-01,3.3
002617,2022-05-04,2020-02-20,,2020-02-20,2020-02-20,2020-02-20,2020-02-20,9.9
002620,2022-03-31,2022-03-31,,2022-03-31,2022-03-31,2022-03-31,2022-03-31,3.5
002623,2022-12-19,2022-12-19,,2022-12-19,2022-12-19,2022-12-19,2022-12-19,2.0
002626,2021-06-22,2021-06-22,,2021-06-22,2021-06-02,2021-06-22,2021-06-02,4.7
002629,2023-05-NONE,2023-05-20,,2023-05-20,2023-05-02,2023-05-20,2023-05-02,13.6
002633,2022-02-03,2022-02-03,,2022-02-03,2022-02-03,2022-02-03,2022-02-03,7.3
002636,2022-10-09,2022-10-09,,2022-10-09,2022-10-09,2022-10-09,2022-10-09,6.2
002639,2021-12-04,2021-12-04,,2021-12-04,2021-12-04,2021-12-04,2021-12-04,3.1
002642,2021-10-31,2021-10-31,,2021-10-31,2021-10-31,2021-10-31,2021-10-31,5.3
002647,2022-01-24,2022-01-24,,2022-01-24,2022-01-24,2022-01-24,2022-01-24,3.8
002650,2021-07-01,NONE,,NONE,NONE,NONE,NONE,9.7
002656,2021-03-25,2021-03-25,,2021-03-25,2021-03-25,2021-03-25,2021-03-25,3.0
002659,2022-06-11,2022-06-11,,2022-06-11,2022-06-11,2022-06-11,2022-06-11,6.0
002662,2022-01-11,2022-01-11,2,2022-01-11,2022-11-01,2022-11-01,2022-11-01,7.1
002667,2021-09-09,2021-09-09,,2021-09-09,2021-09-09,2021-09-09,2021-09-09,2.7
002670,2023-04-30,2023-04-30,,2023-04-30,2023-04-30,2023-04-30,2023-04-30,3.1
002674,2021-04-25,2021-04-25,,2021-04-25,2021-04-25,2021-04-25,2021-04-25,2.3
002677,2021-08-04,2021-08-04,,2021-08-04,2021-08-04,2021-08-04,2021-08-04,1.9
002680,2021-10-29,2021-10-29,,2021-10-29,2021-10-29,2021-10-29,2021-10-29,4.6
002683,2021-12-03,2021-12-03,,2021-12-03,2021-12-03,2021-12-03,2021-12-03,4.2
002686,2021-11-05,2021-11-05,,2021-11-05,2021-11-05,2021-11-05,2021-11-05,4.5
002689,2021-03-15,2021-03-15,,2021-03-15,2021-03-15,2021-03-15,2021-03-15,2.1
002693,2021-04-19,2021-04-19,,2021-04-19,2021-04-19,2021-04-19,2021-04-19,15.6
002696,2021-07-23,2021-07-23,,2021-07-23,2021-07-23,2021-07-23,2021-07-23,4.6
002699,2021-08-23,2021-08-23,,2021-08-23,2021-08-23,2021-08-23,2021-08-23,5.8
002704,2022-10-29,2022-10-02,,2022-10-02,2022-10-02,2022-10-02,2022-10-02,6.3
002707,2022-01-20,NONE,d,NONE,NONE,NONE,NONE,23.7
002710,2021-10-28,2021-10-28,,2021-10-28,2021-10-28,2021-10-28,2021-10-28,3.5
002713,2021-10-22,2021-12-12,,2021-12-12,2021-10-22,2021-12-12,2021-10-22,3.2
002716,2021-12-15,2021-12-15,,2021-12-15,2021-12-15,2021-12-15,2021-12-15,2.5
002720,2026-01-09,2026-01-09,,2026-01-09,2026-01-09,2026-01-09,2026-01-09,3.1
002724,2019-12-20,NONE,,NONE,NONE,NONE,NONE,8.7
002727,NONE,2017-03-22,,2017-03-22,2017-03-22,2017-03-22,2017-03-22,2.3
002730,2021-06-25,2021-06-25,,2021-06-25,2021-06-25,2021-06-25,2021-06-25,4.4
002733,2021-12-25,2021-12-25,,2021-12-25,2021-12-25,2021-12-25,2021-12-25,3.9
002736,2021-04-28,2021-04-28,,2021-04-28,2021-04-28,2021-04-28,2021-04-28,4.6
002740,2021-12-18,2021-12-18,,2021-12-18,2021-12-18,2021-12-18,2021-12-18,10.6
002745,2024-04-06,2024-04-06,,2024-04-06,2024-04-06,2024-04-06,2024-04-06,3.3
002748,2022-11-12,2022-11-12,,2022-11-12,2022-11-12,2022-11-12,2022-11-12,5.4
002751,2022-02-20,2022-02-20,2,2022-02-20,2022-02-20,2022-02-20,2022-02-20,4.1
002754,2021-05-29,2021-05-29,,2021-05-29,2021-05-29,2021-05-29,2021-05-29,6.3
002757,2022-09-10,2022-09-10,,2022-09-10,2022-09-10,2022-09-10,2022-09-10,3.9
002760,2021-05-12,2021-05-12,,2021-05-12,2021-05-12,2021-05-12,2021-05-12,2.6
002764,2021-11-06,2021-11-06,,2021-11-06,2021-11-06,2021-11-06,2021-11-06,3.6
002767,2021-12-01,2021-12-01,,2021-12-01,2021-12-01,2021-12-01,2021-12-01,3.2
002770,2021-10-11,2021-10-11,,2021-10-11,2021-10-11,2021-10-11,2021-10-11,4.4
002773,2024-05-NONE,2024-05-20,,2024-05-20,2024-05-NONE,2024-05-20,2024-05-NONE,4.2
002776,2021-09-15,2021-09-15,,2021-09-15,2021-09-15,2021-09-15,2021-09-15,3.2
002779,2021-10-02,2021-10-02,,2021-10-02,2021-10-02,2021-10-02,2021-10-02,3.9
002782,2021-04-22,2021-04-22,,2021-04-22,2021-04-22,2021-04-22,2021-04-22,11.9
002786,2022-06-22,2022-06-22,2,2022-06-22,2022-06-22,2022-06-22,2022-06-22,15.3
002790,2021-12-06,2021-12-06,,2021-12-06,2021-12-06,2021-12-06,2021-12-06,3.7
002793,2022-10-05,2022-10-05,,2022-10-05,2022-10-05,2022-10-05,2022-10-05,2.1
002796,2021-03-18,2021-03-18,,2021-03-18,2021-03-18,2021-03-18,2021-03-18,1.9
002799,2021-12-27,2021-12-27,2,2021-12-27,2021-12-27,2021-12-27,2021-12-27,7.7
002804,2021-04-19,2021-04-19,,2021-04-19,2021-04-19,2021-04-19,2021-04-19,2.4
002808,2021-12-29,2021-12-22,,2021-12-22,2021-12-29,2021-12-29,2021-12-29,2.1
002811,2023-01-13,2023-01-13,,2023-01-13,2023-01-13,2023-01-13,2023-01-13,5.5
002816,2021-06-28,2020-02-10,2,2020-02-10,2020-02-10,2020-02-10,2020-02-10,9.5
002819,2022-12-01,2022-12-01,,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2.6
002822,2021-10-07,2021-10-07,,2021-10-07,2021-10-07,2021-10-07,2021-10-07,3.7
002827,2021-07-03,NONE,,NONE,NONE,NONE,NONE,10.5
002830,2022-05-21,2022-05-21,,2022-05-21,2022-05-21,2022-05-21,2022-05-21,5.3
002833,2021-08-30,2021-08-30,,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2.3
002837,2022-08-02,2022-08-02,,2022-08-02,2022-08-02,2022-08-02,2022-08-02,2.4
002842,2023-09-22,2023-09-22,,2023-09-22,2023-09-22,2023-09-22,2023-09-22,1.7
002845,2020-03-09,2020-03-09,,2020-03-09,2020-03-09,2020-03-09,2020-03-09,4.4
002848,2021-12-30,NONE,,NONE,NONE,NONE,NONE,16.8
002851,2021-08-02,2021-08-02,,2021-08-02,2021-08-02,2021-08-02,2021-08-02,4.5
002854,2021-08-11,2021-08-11,,2021-08-11,2021-08-11,2021-08-11,2021-08-11,13.7
002857,2023-06-02,2023-06-02,,2023-06-02,2023-06-02,2023-06-02,2023-06-02,8.0
002861,2021-03-25,2021-03-25,,2021-03-25,2021-03-25,2021-03-25,2021-03-25,3.9
002864,2023-03-02,2023-03-02,,2023-03-02,2023-03-02,2023-03-02,2023-03-02,2.9
002869,2021-08-04,2021-08-04,,2021-08-04,2021-08-04,2021-08-04,2021-08-04,9.1
002872,2021-04-07,2021-04-07,,2021-04-07,2021-04-07,2021-04-07,2021-04-07,2.6
002877,2022-12-04,2022-12-04,,2022-12-04,2022-12-04,2022-12-04,2022-12-04,5.5
002881,2021-04-13,2021-04-13,2,2021-04-13,2021-04-13,2021-04-13,2021-04-13,4.6
002884,2022-07-20,2022-07-20,,2022-07-20,2022-07-20,2022-07-20,2022-07-20,3.2
002888,2021-07-15,2021-07-15,,2021-07-15,2021-07-15,2021-07-15,2021-07-15,3.2
002891,2021-11-11,2021-11-11,,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2.3
002895,2024-02-13,2024-02-13,,2024-02-13,2024-02-13,2024-02-13,2024-02-13,2.3
002898,2021-11-09,2021-11-09,,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2.2
002901,2022-08-03,2022-08-03,,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2.3
002904,2023-03-NONE,NONE,,NONE,NONE,NONE,NONE,21.5
002907,2021-10-30,2021-10-30,2,2021-10-30,2021-10-30,2021-10-30,2021-10-30,16.9
002910,2021-07-21,2021-07-21,,2021-07-21,2021-07-21,2021-07-21,2021-07-21,2.0
002913,2020-11-18,2020-11-18,,2020-11-18,2020-11-18,2020-11-18,2020-11-18,4.1
002917,2021-04-30,2021-04-30,,2021-04-30,2021-04-30,2021-04-30,2021-04-30,9.2
002920,2021-09-11,2021-09-11,,2021-09-11,2021-09-11,2021-09-11,2021-09-11,2.2
002924,2021-06-13,2021-06-13,,2021-06-13,2021-06-13,2021-06-13,2021-06-13,3.2
002929,2022-09-27,2022-09-27,,2022-09-27,2022-09-27,2022-09-27,2022-09-27,2.1
002934,2022-02-02,2022-02-02,,2022-02-02,2022-02-02,2022-02-02,2022-02-02,6.5
002937,2021-11-11,2021-11-11,,2021-11-11,2021-11-11,2021-11-11,2021-11-11,5.9
002940,2022-07-29,2029-07-02,,2029-07-02,2022-07-29,2029-07-02,2022-07-29,5.0
002943,2020-06-23,2020-06-23,,2020-06-23,2020-06-23,2020-06-23,2020-06-23,2.2
002946,2021-09-25,2021-09-25,,2021-09-25,2021-09-25,2021-09-25,2021-09-25,3.2
002950,2021-04-30,2021-04-30,,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2.1
002953,2020-05-28,2020-05-28,,2020-05-28,2020-05-28,2020-05-28,2020-05-28,2.8
002958,2022-07-27,2022-07-27,,2022-07-27,2022-07-27,2022-07-27,2022-07-27,2.1
002961,2021-11-21,2021-11-21,,2021-11-21,2021-11-21,2021-11-21,2021-11-21,7.2
002965,2022-09-03,2022-09-03,,2022-09-03,2022-09-03,2022-09-03,2022-09-03,3.5
002968,2021-05-28,2021-05-28,,2021-05-28,2021-05-28,2021-05-28,2021-05-28,2.7
002972,2022-03-20,2022-03-20,,2022-03-20,2022-03-20,2022-03-20,2022-03-20,4.3
002975,2022-03-15,2022-03-15,2,2022-03-15,2022-03-15,2022-03-15,2022-03-15,2.5
