image_id,label,old,tags,base,ft_p2,ft_union,ft_fb,sec
002007,2022-01-14,2022-01-14,,2022-01-14,2022-01-14,2022-01-14,2022-01-14,6.6
002011,2020-06-30,NONE,,NONE,NONE,NONE,NONE,15.7
002015,2023-06-28,2023-08-28,,2023-08-28,2023-08-28,2023-08-28,2023-08-28,2.4
002019,2022-03-09,2022-03-09,,2022-03-09,2022-03-09,2022-03-09,2022-03-09,10.4
002024,2020-11-10,2020-11-10,,2020-11-10,2020-11-10,2020-11-10,2020-11-10,2.1
002027,2020-11-26,2020-11-26,,2020-11-26,2020-11-26,2020-11-26,2020-11-26,3.7
002030,2019-11-18,2019-11-18,,2019-11-18,2019-11-18,2019-11-18,2019-11-18,2.2
002037,2020-08-22,2020-08-22,,2020-08-22,2020-08-22,2020-08-22,2020-08-22,1.3
002040,2021-12-03,2021-12-03,,2021-12-03,2021-12-03,2021-12-03,2021-12-03,1.8
002044,2019-12-20,2019-12-20,,2019-12-20,2019-12-20,2019-12-20,2019-12-20,2.4
002047,2021-07-31,2021-07-31,,2021-07-31,2021-07-31,2021-07-31,2021-07-31,2.3
002050,2021-03-25,2021-03-25,,2021-03-25,2021-03-25,2021-03-25,2021-03-25,8.3
002053,2020-08-11,2020-08-11,,2020-08-11,2020-08-11,2020-08-11,2020-08-11,3.8
002056,2021-12-17,2021-12-17,,2021-12-17,2021-12-17,2021-12-17,2021-12-17,1.6
002060,NONE-04-17,NONE-04-17,,NONE-04-17,NONE-04-17,NONE-04-17,NONE-04-17,6.1
002063,2023-02-NONE,2023-02-NONE,,2023-02-NONE,2023-02-NONE,2023-02-NONE,2023-02-NONE,4.2
002066,2020-04-30,2020-04-30,2,2020-04-30,2020-04-30,2020-04-30,2020-04-30,3.3
002069,2022-12-11,2022-12-11,,2022-12-11,2022-12-01,2022-12-11,2022-12-01,3.2
002072,2024-12-21,2024-12-21,,2024-12-21,2024-12-21,2024-12-21,2024-12-21,3.2
002075,2020-05-28,2020-05-28,,2020-05-28,2020-05-28,2020-05-28,2020-05-28,3.3
002078,2020-10-21,2020-10-21,,2020-10-21,2020-10-21,2020-10-21,2020-10-21,2.5
002082,2019-07-09,2019-07-09,,2019-07-09,2019-07-09,2019-07-09,2019-07-09,2.2
002085,2021-11-22,2021-11-22,,2021-11-22,2021-11-22,2021-11-22,2021-11-22,1.8
002090,2021-11-09,2021-11-09,,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2.9
002093,2021-11-17,2021-11-17,,2021-11-17,2021-11-17,2021-11-17,2021-11-17,3.3
002096,2022-06-16,2022-06-16,,2022-06-16,2022-06-16,2022-06-16,2022-06-16,1.4
002099,2021-05-25,2021-05-25,,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2.1
002103,2021-12-25,2021-12-19,,2021-12-19,2021-12-19,2021-12-19,2021-12-19,2.1
002111,2022-08-25,2022-08-25,,2022-08-25,2022-08-25,2022-08-25,2022-08-25,1.0
002114,2020-12-01,2020-12-01,,2020-12-01,2020-12-01,2020-12-01,2020-12-01,1.8
002117,2020-07-05,2020-07-05,,2020-07-05,2020-07-05,2020-07-05,2020-07-05,4.5
002120,2020-07-20,2020-07-20,,2020-07-20,2020-07-20,2020-07-20,2020-07-20,1.9
002123,2020-11-02,2020-11-02,,2020-11-02,2020-11-02,2020-11-02,2020-11-02,3.1
002126,2021-04-21,2021-04-02,,2021-04-02,2021-04-02,2021-04-02,2021-04-02,2.1
002129,2021-08-12,2021-08-12,,2021-08-12,2021-08-17,2021-08-17,2021-08-17,2.1
002132,2021-10-04,2021-10-04,,2021-10-04,2021-10-04,2021-10-04,2021-10-04,1.6
002135,2022-11-02,2022-11-02,,2022-11-02,2022-11-02,2022-11-02,2022-11-02,5.4
002138,2021-06-29,2021-06-29,,2021-06-29,2021-06-29,2021-06-29,2021-06-29,3.0
002141,2021-04-11,2021-04-11,,2021-04-11,2021-04-11,2021-04-11,2021-04-11,1.8
002145,2021-07-13,2021-07-13,,2021-07-13,2021-07-13,2021-07-13,2021-07-13,2.3
002148,2022-01-03,2022-01-01,,2022-01-01,2022-01-02,2022-01-02,2022-01-02,7.6
002152,2019-07-11,2019-07-18,2,2019-07-18,2019-07-18,2019-07-18,2019-07-18,1.9
002155,2021-05-21,2021-05-21,,2021-05-21,2021-05-21,2021-05-21,2021-05-21,2.8
002158,NONE-04-13,NONE-04-13,,NONE-04-13,NONE-04-13,NONE-04-13,NONE-04-13,3.5
002161,2021-04-08,2021-04-08,,2021-04-08,2021-04-08,2021-04-08,2021-04-08,19.0
002164,2021-01-29,2020-10-30,2,2020-10-30,2020-10-30,2020-10-30,2020-10-30,2.7
002167,2021-05-28,2021-05-02,,2021-05-28,2021-05-28,2021-05-28,2021-05-28,2.0
002170,2020-01-15,2020-01-15,,2020-01-15,2020-01-15,2020-01-15,2020-01-15,3.0
002174,2021-09-05,2021-09-05,,2021-09-05,2021-09-05,2021-09-05,2021-09-05,2.6
002178,2022-05-19,2022-05-19,,2022-05-19,2022-05-19,2022-05-19,2022-05-19,2.2
002181,2018-12-04,2018-12-04,,2018-12-04,2018-12-04,2018-12-04,2018-12-04,4.0
002185,2020-09-25,2020-09-25,,2020-09-25,2020-09-25,2020-09-25,2020-09-25,3.0
002188,2020-08-07,2020-08-07,,2020-08-07,2020-08-07,2020-08-07,2020-08-07,2.4
002191,2020-10-20,2020-10-20,,2020-10-20,2020-10-20,2020-10-20,2020-10-20,1.3
002194,2020-06-10,2020-06-01,,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2.0
002197,2021-01-13,2021-01-13,,2021-01-13,2021-01-13,2021-01-13,2021-01-13,1.9
002201,2020-10-08,2020-10-08,,2020-10-08,2020-10-08,2020-10-08,2020-10-08,2.2
002205,2021-03-05,2021-03-05,,2021-03-05,2021-03-05,2021-03-05,2021-03-05,1.5
002209,2022-05-31,2022-05-31,,2022-05-31,2022-05-31,2022-05-31,2022-05-31,2.9
002213,2020-10-30,2020-10-30,,2020-10-30,2020-10-30,2020-10-30,2020-10-30,11.6
002216,2023-06-NONE,2023-06-NONE,,2023-06-NONE,2023-06-NONE,2023-06-NONE,2023-06-NONE,2.5
002219,2022-02-01,2022-02-01,,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2.5
002222,2021-02-07,2021-02-07,,2021-02-07,2021-02-07,2021-02-07,2021-02-07,2.6
002225,2022-09-14,2022-09-14,,2022-09-14,2022-09-14,2022-09-14,2022-09-14,2.1
002228,2023-03-28,2023-03-28,,2023-03-28,2028-03-03,2028-03-03,2028-03-03,2.1
002231,2022-07-21,2022-07-21,,2022-07-21,2022-07-21,2022-07-21,2022-07-21,1.2
002234,2023-01-21,2023-01-21,,2023-01-21,2023-01-21,2023-01-21,2023-01-21,2.1
002237,2021-06-08,2021-06-08,,2021-06-08,2021-06-08,2021-06-08,2021-06-08,3.0
002241,2021-05-26,NONE,,NONE,NONE,NONE,NONE,9.6
002245,2021-05-21,2021-05-21,2,2021-05-21,2021-05-21,2021-05-21,2021-05-21,4.5
002248,2021-09-07,2021-09-07,,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2.7
002251,2021-05-09,2021-05-09,,2021-05-09,2021-05-09,2021-05-09,2021-05-09,2.4
002254,2021-10-26,2021-10-26,2,2021-10-26,2021-10-26,2021-10-26,2021-10-26,14.9
002257,2021-04-30,2021-04-30,,2021-04-30,2021-04-30,2021-04-30,2021-04-30,1.9
002263,2021-12-01,2021-12-NONE,,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2.6
002267,2022-09-NONE,2022-09-NONE,,2022-09-NONE,2022-09-NONE,2022-09-NONE,2022-09-NONE,2.6
002270,2021-03-16,2021-03-16,,2021-03-16,2021-03-16,2021-03-16,2021-03-16,1.9
002273,2021-08-09,2021-08-09,,2021-08-09,2021-08-09,2021-08-09,2021-08-09,2.7
002276,2023-12-22,2023-12-02,2,2023-12-02,2023-12-02,2023-12-02,2023-12-02,2.4
002283,2022-01-20,2022-01-20,2,2022-01-20,2022-01-20,2022-01-20,2022-01-20,3.8
002288,2024-12-18,2021-12-18,,2021-12-18,2021-12-18,2021-12-18,2021-12-18,1.8
002291,2021-09-10,2021-09-10,,2021-09-10,2021-09-10,2021-09-10,2021-09-10,1.8
002294,2022-09-22,2022-09-22,,2022-09-22,2022-09-22,2022-09-22,2022-09-22,2.8
002298,2021-10-15,2021-10-15,,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2.0
002302,2022-02-03,2022-02-03,,2022-02-03,2022-02-03,2022-02-03,2022-02-03,1.7
002305,2022-07-31,2022-07-31,,2022-07-31,2022-07-31,2022-07-31,2022-07-31,2.0
002308,2021-11-15,2021-11-15,,2021-11-15,2021-11-15,2021-11-15,2021-11-15,11.5
002312,2020-08-17,2020-08-17,,2020-08-17,2020-08-17,2020-08-17,2020-08-17,2.2
002316,2022-06-15,2022-06-15,,2022-06-15,2022-06-15,2022-06-15,2022-06-15,8.5
002320,2020-10-29,2020-10-29,,2020-10-29,2020-10-29,2020-10-29,2020-10-29,2.4
002323,NONE-04-15,NONE-04-15,,NONE-04-15,NONE-04-15,NONE-04-15,NONE-04-15,5.5
002326,2022-10-23,2022-10-23,,2022-10-23,2022-10-23,2022-10-23,2022-10-23,2.2
002329,2020-11-30,2020-11-30,,2020-11-30,2020-11-30,2020-11-30,2020-11-30,1.4
002333,2021-10-04,2021-10-04,,2021-10-04,2021-10-04,2021-10-04,2021-10-04,1.1
002337,2023-01-05,2023-01-05,,2023-01-05,2023-01-05,2023-01-05,2023-01-05,1.7
002341,2021-12-15,2021-12-15,2,2021-12-15,2021-12-15,2021-12-15,2021-12-15,3.4
002344,2022-04-09,2022-04-09,,2022-04-09,2022-04-09,2022-04-09,2022-04-09,2.5
002348,2021-10-04,2021-10-04,,2021-10-04,2021-10-04,2021-10-04,2021-10-04,1.7
002353,2021-10-22,2021-10-22,,2021-10-22,2021-10-22,2021-10-22,2021-10-22,2.4
002356,2021-02-12,2021-02-12,,2021-02-12,2021-02-12,2021-02-12,2021-02-12,1.9
002359,2021-06-10,2021-06-10,,2021-06-10,2021-06-10,2021-06-10,2021-06-10,1.7
002362,NONE,2019-12-10,,2019-12-10,2019-12-10,2019-12-10,2019-12-10,4.2
002365,2021-12-22,2021-12-22,,2021-12-22,2021-12-22,2021-12-22,2021-12-22,1.6
002368,2022-01-16,2022-01-16,,2022-01-16,2022-01-16,2022-01-16,2022-01-16,3.2
002371,2022-11-12,2022-11-12,,2022-11-12,2022-11-12,2022-11-12,2022-11-12,1.9
002374,2021-12-27,2028-10-NONE,,2028-10-NONE,2028-10-NONE,2028-10-NONE,2028-10-NONE,2.6
002377,2022-12-21,2022-12-21,,2022-12-21,2022-12-21,2022-12-21,2022-12-21,5.2
002380,2022-10-20,2022-10-20,,2022-10-20,2022-10-20,2022-10-20,2022-10-20,5.3
002384,2020-10-08,2020-10-08,,2020-10-08,2020-10-08,2020-10-08,2020-10-08,4.3
002387,2021-01-14,2021-01-14,,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2.7
002390,2021-03-18,2021-08-NONE,,2021-08-NONE,2021-08-NONE,2021-08-NONE,2021-08-NONE,3.2
002393,2020-07-01,2020-07-01,,2020-07-01,2020-07-01,2020-07-01,2020-07-01,6.7
002396,2022-01-25,2022-01-25,,2022-01-25,2022-01-25,2022-01-25,2022-01-25,3.5
002399,2021-09-18,2021-09-18,,2021-09-18,2021-09-18,2021-09-18,2021-09-18,2.5
002402,2022-11-04,NONE,,NONE,NONE,NONE,NONE,16.7
002405,2021-11-01,2021-11-01,,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.4
002408,2022-10-29,2022-10-29,2,2022-10-29,2022-10-29,2022-10-29,2022-10-29,3.1
002411,2023-01-12,2023-01-12,,2023-01-12,2023-01-12,2023-01-12,2023-01-12,2.0
002414,2021-11-01,2021-11-01,,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.7
002419,2023-05-10,2023-05-10,,2023-05-10,2023-05-10,2023-05-10,2023-05-10,2.5
002423,2023-02-07,2023-02-07,,2023-02-07,2023-02-07,2023-02-07,2023-02-07,3.8
002426,2021-01-18,2021-01-18,,2021-01-18,2021-01-18,2021-01-18,2021-01-18,2.0
002430,2021-06-11,2021-06-11,,2021-06-11,2021-06-11,2021-06-11,2021-06-11,7.4
002434,2023-01-07,2023-01-07,,2023-01-07,2023-01-07,2023-01-07,2023-01-07,2.3
002439,2022-01-26,2022-01-26,,2022-01-26,2022-01-26,2022-01-26,2022-01-26,3.4
002442,2021-08-03,2021-08-03,,2021-08-03,2021-08-03,2021-08-03,2021-08-03,3.1
002446,2021-01-16,2021-01-16,,2021-01-16,2021-01-16,2021-01-16,2021-01-16,3.2
002450,2021-06-09,NONE,2,NONE,NONE,NONE,NONE,10.3
002453,2021-12-22,NONE,,NONE,NONE,NONE,NONE,16.2
002456,2024-09-15,2024-09-15,,2024-09-15,2024-09-15,2024-09-15,2024-09-15,8.5
002459,2021-11-30,2021-11-30,,2021-11-30,2021-11-30,2021-11-30,2021-11-30,5.9
002462,2020-12-21,2020-12-02,,2020-12-02,2020-12-02,2020-12-02,2020-12-02,3.4
002465,2022-01-20,2022-01-20,,2022-01-20,2022-01-20,2022-01-20,2022-01-20,5.7
002470,2023-06-22,2023-06-22,,2023-06-22,2023-06-22,2023-06-22,2023-06-22,2.6
002473,2021-03-16,2021-03-16,2,2021-03-16,2021-03-16,2021-03-16,2021-03-16,6.3
002476,2021-03-13,2021-03-13,,2021-03-13,2021-03-13,2021-03-13,2021-03-13,3.7
002479,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2.6
002482,2021-03-28,2021-05-28,,2021-05-28,2021-05-28,2021-05-28,2021-05-28,2.4
002485,2022-08-03,2022-08-03,,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2.3
002488,NONE,2021-02-06,m,2021-02-06,2021-02-06,2021-02-06,2021-02-06,1.6
002491,2022-09-08,NONE-08-09,,NONE-08-09,NONE-08-09,NONE-08-09,NONE-08-09,15.6
002494,2022-02-10,2022-02-10,,2022-02-10,2022-02-10,2022-02-10,2022-02-10,2.6
002497,2023-01-24,2024-09-NONE,,2024-09-NONE,2024-09-NONE,2024-09-NONE,2024-09-NONE,2.5
002501,2021-08-21,2021-08-21,,2021-08-21,2021-08-21,2021-08-21,2021-08-21,5.8
002504,2022-01-06,2022-01-06,,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2.1
002507,2021-08-08,2021-08-08,,2021-08-08,2021-08-08,2021-08-08,2021-08-08,3.2
002510,2022-03-09,2022-03-09,,2022-03-09,2022-03-09,2022-03-09,2022-03-09,2.1
002514,2022-02-16,2022-02-16,,2022-02-16,2022-02-16,2022-02-16,2022-02-16,3.4
002518,2023-01-25,2023-01-25,,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2.9
002521,2023-10-02,2023-10-02,,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2.0
002524,2023-01-25,2023-01-25,,2023-01-25,2023-01-25,2023-01-25,2023-01-25,3.1
002527,2023-02-15,2023-02-15,,2023-02-15,2023-02-15,2023-02-15,2023-02-15,4.2
002532,2022-06-30,2022-06-30,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,3.2
002535,2021-12-04,2021-12-04,,2021-12-04,2021-12-04,2021-12-04,2021-12-04,4.2
002538,2021-08-05,2021-08-05,,2021-08-05,2021-08-05,2021-08-05,2021-08-05,8.0
002541,2021-12-19,2021-12-19,,2021-12-19,2021-12-19,2021-12-19,2021-12-19,4.9
002544,2021-03-21,2021-03-21,,2021-03-21,2021-03-21,2021-03-21,2021-03-21,21.8
002550,2021-09-30,2021-09-30,,2021-09-30,2021-09-30,2021-09-30,2021-09-30,3.7
002553,2021-02-22,2022-01-21,,2022-01-21,2022-01-21,2022-01-21,2022-01-21,2.8
002556,2021-11-17,2021-11-17,,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2.1
002559,2022-04-01,2022-04-07,,2022-04-07,2022-04-01,2022-04-07,2022-04-01,8.0
002562,2021-08-29,2021-08-29,,2021-08-29,2021-08-29,2021-08-29,2021-08-29,3.8
002565,2021-09-25,2021-09-25,,2021-09-25,2021-09-25,2021-09-25,2021-09-25,3.1
002568,2022-04-04,2022-04-04,,2022-04-04,2022-04-04,2022-04-04,2022-04-04,2.1
002571,2021-05-07,2021-01-08,2,2021-05-07,2021-05-07,2021-05-07,2021-05-07,2.7
002575,2021-12-16,2021-12-16,,2021-12-16,2021-12-16,2021-12-16,2021-12-16,3.2
002579,2024-01-14,2024-01-14,,2024-01-14,2024-01-14,2024-01-14,2024-01-14,6.1
002582,2021-01-07,2021-01-07,,2021-01-07,2021-01-07,2021-01-07,2021-01-07,2.8
002585,2023-11-04,2023-11-04,,2023-11-04,2023-11-04,2023-11-04,2023-11-04,3.2
002590,2023-10-27,2023-10-27,,2023-10-27,2023-10-27,2023-10-27,2023-10-27,4.4
002596,2022-10-22,2022-10-22,,2022-10-22,2022-10-22,2022-10-22,2022-10-22,4.2
002600,NONE,2020-10-21,m,2020-10-21,2020-10-21,2020-10-21,2020-10-21,2.0
002603,2022-07-07,2022-07-07,,2022-07-07,2022-07-07,2022-07-07,2022-07-07,2.5
002611,2021-12-01,2021-12-01,,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2.3
002616,2022-12-21,2022-12-21,,2022-12-21,2022-12-21,2022-12-21,2022-12-21,2.2
002619,2022-03-31,2022-03-31,,2022-03-31,2022-03-31,2022-03-31,2022-03-31,2.5
002622,2023-12-21,2023-12-21,,2023-12-21,2023-12-01,2023-12-21,2023-12-01,2.7
002625,2021-06-22,2021-06-22,,2021-06-22,2021-06-22,2021-06-22,2021-06-22,3.1
002628,2021-12-08,2021-12-08,,2021-12-08,2021-12-08,2021-12-08,2021-12-08,1.5
002632,2022-01-20,2022-01-20,,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2.8
002635,2022-10-09,2022-10-09,,2022-10-09,2022-10-09,2022-10-09,2022-10-09,4.3
002638,2022-11-01,2022-11-01,,2022-11-01,2022-11-01,2022-11-01,2022-11-01,5.8
002641,2021-10-31,2021-10-31,,2021-10-31,2021-10-31,2021-10-31,2021-10-31,4.4
002645,2021-12-14,2021-12-14,,2021-12-14,2021-12-14,2021-12-14,2021-12-14,6.2
002649,2021-07-01,2021-07-01,,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2.8
002655,2021-03-25,2021-03-20,,2021-03-20,2021-03-25,2021-03-25,2021-03-25,2.1
002658,2021-07-01,2021-07-01,,2021-07-01,2021-07-01,2021-07-01,2021-07-01,4.7
002661,2022-01-11,2022-01-11,2,2022-01-11,2022-01-11,2022-01-11,2022-01-11,5.9
002664,2021-08-18,2021-08-18,2,2021-08-18,2021-08-18,2021-08-18,2021-08-18,2.3
002669,2022-04-18,2022-04-18,,2022-04-18,2022-04-18,2022-04-18,2022-04-18,3.0
002673,2021-04-25,2021-04-25,,2021-04-25,2021-04-25,2021-04-25,2021-04-25,1.8
002676,2021-03-23,2021-03-23,,2021-03-23,2021-03-23,2021-03-23,2021-03-23,1.8
002679,2021-07-17,2021-07-17,,2021-07-17,2021-07-17,2021-07-17,2021-07-17,1.6
002682,2021-09-10,2021-09-10,,2021-09-10,2021-09-10,2021-09-10,2021-09-10,3.5
002685,2021-07-28,2021-07-28,,2021-07-28,2021-07-28,2021-07-28,2021-07-28,4.5
002688,2021-06-11,2021-06-11,,2021-06-11,2021-06-11,2021-06-11,2021-06-11,4.3
002691,2021-03-10,2021-03-10,,2021-03-10,2021-03-10,2021-03-10,2021-03-10,3.0
002695,2022-01-14,2022-01-14,,2022-01-14,2022-01-14,2022-01-14,2022-01-14,11.5
002698,2021-11-29,2021-11-29,,2021-11-29,2021-11-29,2021-11-29,2021-11-29,2.4
002702,2022-12-16,2022-12-16,,2022-12-16,2022-12-16,2022-12-16,2022-12-16,2.4
002706,2021-12-07,2021-12-07,,2021-12-07,2021-12-07,2021-12-07,2021-12-07,1.8
002709,2021-10-28,2021-10-28,,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2.9
002712,2022-01-11,2022-01-11,,2022-01-11,2022-01-11,2022-01-11,2022-01-11,3.2
002715,2021-12-15,2021-12-15,,2021-12-15,2021-12-15,2021-12-15,2021-12-15,3.7
002719,2026-01-09,2026-01-09,,2026-01-09,2026-01-09,2026-01-09,2026-01-09,4.0
002722,2022-12-30,2022-12-30,,2022-12-30,2022-12-30,2022-12-30,2022-12-30,2.9
002726,2017-03-22,2017-03-22,,2017-03-22,2017-03-22,2017-03-22,2017-03-22,4.3
002729,2021-11-04,2021-11-04,,2021-11-04,2021-11-04,2021-11-04,2021-11-04,5.1
002732,2021-12-25,2021-12-25,,2021-12-25,2021-12-25,2021-12-25,2021-12-25,6.3
002735,2022-02-04,2022-02-04,,2022-02-04,2022-02-04,2022-02-04,2022-02-04,2.7
002739,2021-09-26,2021-09-26,2,2021-09-26,2021-09-26,2021-09-26,2021-09-26,4.1
002743,2021-08-13,2021-08-13,,2021-08-13,2021-08-13,2021-08-13,2021-08-13,4.9
002747,2022-01-08,2022-01-08,,2022-01-08,2022-01-08,2022-01-08,2022-01-08,3.9
002750,2022-06-15,2022-06-15,,2022-06-15,2022-06-15,2022-06-15,2022-06-15,2.1
002753,2022-01-NONE,2022-01-NONE,,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,2.4
002756,2021-05-16,2021-05-16,,2021-05-16,2021-05-16,2021-05-16,2021-05-16,3.4
002759,2021-05-12,2021-05-12,,2021-05-12,2021-05-12,2021-05-12,2021-05-12,1.6
002763,2021-11-06,2021-11-06,,2021-11-06,2021-11-06,2021-11-06,2021-11-06,5.1
002766,2021-03-16,NONE,,NONE,NONE,NONE,NONE,10.1
002769,2021-12-08,2021-12-08,,2021-12-08,2021-12-08,2021-12-08,2021-12-08,1.7
002772,2024-05-NONE,2024-05-NONE,,2024-05-NONE,2024-05-NONE,2024-05-NONE,2024-05-NONE,3.6
002775,2021-10-08,NONE,,NONE,NONE,NONE,NONE,16.3
002778,2021-10-02,2021-10-02,,2021-10-02,2021-10-02,2021-10-02,2021-10-02,4.5
002781,2021-04-06,2021-04-06,,2021-04-06,2021-04-06,2021-04-06,2021-04-06,3.7
002785,2021-04-18,2021-08-18,,2021-08-18,2021-08-18,2021-08-18,2021-08-18,5.5
002789,2021-04-03,2021-04-03,,2021-04-03,2021-04-03,2021-04-03,2021-04-03,3.7
002792,2023-04-28,2023-04-28,,2023-04-28,2023-04-28,2023-04-28,2023-04-28,2.0
002795,2021-03-18,2021-03-18,,2021-03-18,2021-03-18,2021-03-18,2021-03-18,1.9
002798,2021-04-28,NONE,,NONE,NONE,NONE,NONE,9.1
002803,2021-04-19,2021-04-19,,2021-04-19,2021-04-19,2021-04-19,2021-04-19,1.5
002807,2021-12-29,2021-12-29,,2021-12-29,2021-12-29,2021-12-29,2021-12-29,1.7
002810,2023-01-20,2023-01-20,,2023-01-20,2023-01-20,2023-01-20,2023-01-20,2.6
002815,2021-06-28,2021-01-29,2,2021-06-28,2021-08-06,2021-08-06,2021-08-06,4.2
002818,2022-12-01,2022-12-01,,2022-12-01,2022-12-01,2022-12-01,2022-12-01,1.7
002821,2021-11-19,2021-11-19,,2021-11-19,2021-11-19,2021-11-19,2021-11-19,3.0
002824,2022-11-08,2022-11-08,,2022-11-08,2022-11-08,2022-11-08,2022-11-08,2.4
002829,2022-01-02,2022-01-02,,2022-01-02,2022-01-02,2022-01-02,2022-01-02,2.9
002832,2021-08-30,2021-08-30,,2021-08-30,2021-08-30,2021-08-30,2021-08-30,4.3
002836,2021-08-01,2021-08-01,,2021-08-01,2021-08-01,2021-08-01,2021-08-01,3.5
002841,2023-09-22,2023-09-22,,2023-09-22,2023-09-22,2023-09-22,2023-09-22,1.6
002844,2023-06-NONE,2023-06-NONE,,2023-06-NONE,2023-06-NONE,2023-06-NONE,2023-06-NONE,2.4
002847,2021-12-30,2021-12-30,,2021-12-30,2021-12-30,2021-12-30,2021-12-30,4.7
002850,2021-08-15,2021-08-15,,2021-08-15,2021-08-15,2021-08-15,2021-08-15,4.3
002853,2021-08-11,2021-08-11,,2021-08-11,2021-08-11,2021-08-11,2021-08-11,4.6
002856,2022-09-13,2022-09-13,,2022-09-13,2022-09-13,2022-09-13,2022-09-13,4.8
002860,2022-06-15,2022-06-15,,2022-06-15,2022-06-15,2022-06-15,2022-06-15,2.5
002863,2021-08-30,NONE,,NONE,NONE,NONE,NONE,13.8
002868,2021-08-04,2021-08-04,,2021-08-04,2021-08-04,2021-08-04,2021-08-04,16.0
002871,2021-02-25,2021-02-25,,2021-02-25,2021-02-25,2021-02-25,2021-02-25,2.5
002876,2022-12-04,2022-12-04,,2022-12-04,2022-12-04,2022-12-04,2022-12-04,2.6
002880,2021-04-13,2021-04-13,2,2021-04-13,2021-04-13,2021-04-13,2021-04-13,7.1
002883,2023-12-08,2023-12-08,,2023-12-08,2023-12-08,2023-12-08,2023-12-08,2.4
002886,2022-01-04,2022-01-04,,2022-01-04,2022-01-04,2022-01-04,2022-01-04,1.6
002890,2021-11-11,2021-11-11,,2021-11-11,2021-11-11,2021-11-11,2021-11-11,5.8
002894,2024-02-13,2024-02-13,,2024-02-13,2024-02-13,2024-02-13,2024-02-13,2.0
002897,2021-07-20,2021-07-20,,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2.8
002900,2022-08-03,2022-08-03,,2022-08-03,2022-08-03,2022-08-03,2022-08-03,1.1
002903,2020-07-22,2020-07-02,,2020-07-02,2020-07-22,2020-07-22,2020-07-22,2.1
002906,2021-05-19,2021-05-19,,2021-05-19,2021-05-19,2021-05-19,2021-05-19,2.3
002909,2021-07-21,2021-07-21,,2021-07-21,2021-07-21,2021-07-21,2021-07-21,1.5
002912,2021-06-30,2021-06-30,d,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2.4
002915,2022-09-15,2022-09-15,,2022-09-15,2022-09-15,2022-09-15,2022-09-15,6.2
002919,2021-09-11,2021-09-11,,2021-09-11,2021-09-11,2021-09-11,2021-09-11,2.9
002923,2021-06-13,2021-06-13,,2021-06-13,2021-06-13,2021-06-13,2021-06-13,3.8
002928,NONE-04-08,2024-08-20,,2024-08-20,2024-08-20,2024-08-20,2024-08-20,11.8
002933,2022-02-01,2022-02-01,,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2.7
002936,2021-11-11,2021-11-11,,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2.5
002939,2022-07-29,2022-07-29,,2022-07-29,2022-07-29,2022-07-29,2022-07-29,3.0
002942,2021-07-05,2021-07-05,,2021-07-05,2021-07-05,2021-07-05,2021-07-05,9.5
002945,2023-08-27,2023-08-27,,2023-08-27,2023-08-27,2023-08-27,2023-08-27,1.7
002949,2021-08-12,2021-08-12,,2021-08-12,2021-08-12,2021-08-12,2021-08-12,1.8
002952,2021-11-03,2021-11-03,,2021-11-03,2021-11-03,2021-11-03,2021-11-03,5.7
002957,NONE,2021-01-02,m,2021-01-02,2021-01-02,2021-01-02,2021-01-02,2.9
002960,2021-10-08,2021-10-08,,2021-10-08,2021-10-08,2021-10-08,2021-10-08,12.7
002963,2020-11-06,2020-11-06,,2020-11-06,2020-11-06,2020-11-06,2020-11-06,1.7
002967,2021-09-03,2021-09-03,,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2.0
002971,2022-11-14,2022-11-14,,2022-11-14,2022-11-14,2022-11-14,2022-11-14,1.9
002974,2022-03-15,2022-03-15,2,2022-03-15,2022-03-15,2022-03-15,2022-03-15,2.6
002977,2020-05-12,2020-12-05,,2020-12-05,2020-12-05,2020-12-05,2020-12-05,4.1
