image_id,label,old,tags,kct,kct_tier,sec
002756,2021-05-16,2021-05-16,,2021-05-16,2021-05-16,4.5
002759,2021-05-12,2021-05-12,,2021-05-12,2021-05-12,1.6
002763,2021-11-06,2021-11-06,,2021-11-06,2021-11-06,3.7
002766,2021-03-16,NONE,,NONE,NONE,9.9
002769,2021-12-08,2021-12-08,,2021-12-08,2021-12-08,1.3
002772,2024-05-NONE,2024-05-NONE,,2024-05-NONE,2024-05-NONE,2.4
002775,2021-10-08,NONE,,NONE,NONE,12.4
002778,2021-10-02,2021-10-02,,2021-10-02,2021-10-02,5.1
002781,2021-04-06,2021-04-06,,2021-04-06,2021-04-06,2.8
002785,2021-04-18,2021-08-18,,2021-08-18,2021-08-18,5.9
002789,2021-04-03,2021-04-03,,2021-04-03,2021-04-03,4.9
002792,2023-04-28,2023-04-28,,2023-04-28,2023-04-28,2.1
002795,2021-03-18,2021-03-18,,2021-03-18,2021-03-18,1.6
002798,2021-04-28,NONE,,NONE,NONE,8.0
002803,2021-04-19,2021-04-19,,2021-04-19,2021-04-19,1.6
002807,2021-12-29,2021-12-29,,2021-12-29,2021-12-29,1.8
002810,2023-01-20,2023-01-20,,2023-01-20,2023-01-20,2.5
002815,2021-06-28,2021-01-29,2,2021-01-29,2021-06-28,3.4
002818,2022-12-01,2022-12-01,,2022-12-01,2022-12-01,1.9
002821,2021-11-19,2021-11-19,,2021-11-19,2021-11-19,2.5
002824,2022-11-08,2022-11-08,,2022-11-08,2022-11-08,2.0
002829,2022-01-02,2022-01-02,,2022-01-02,2022-01-02,2.8
002832,2021-08-30,2021-08-30,,2021-08-30,2021-08-30,3.5
002836,2021-08-01,2021-08-01,,2021-08-01,2021-08-01,2.6
002841,2023-09-22,2023-09-22,,2023-09-22,2023-09-22,1.4
002844,2023-06-NONE,2023-06-NONE,,2023-06-NONE,2023-06-NONE,1.8
002847,2021-12-30,2021-12-30,,2021-12-30,2021-12-30,3.5
002850,2021-08-15,2021-08-15,,2021-08-15,2021-08-15,3.3
002853,2021-08-11,2021-08-11,,2021-08-11,2021-08-11,4.4
002856,2022-09-13,2022-09-13,,2022-09-13,2022-09-13,3.8
002860,2022-06-15,2022-06-15,,2022-06-15,2022-06-15,2.0
002863,2021-08-30,NONE,,NONE,NONE,13.9
002868,2021-08-04,2021-08-04,,2021-08-04,2021-08-04,15.3
002871,2021-02-25,2021-02-25,,2021-02-25,2021-02-25,2.2
002876,2022-12-04,2022-12-04,,2022-12-04,2022-12-04,2.0
002880,2021-04-13,2021-04-13,2,2021-04-13,2021-04-13,6.6
002883,2023-12-08,2023-12-08,,2023-12-08,2023-12-08,2.6
002886,2022-01-04,2022-01-04,,2022-01-04,2022-01-04,1.5
002890,2021-11-11,2021-11-11,,2021-11-11,2021-11-11,4.2
002894,2024-02-13,2024-02-13,,2024-02-13,2024-02-13,1.3
002897,2021-07-20,2021-07-20,,2021-07-20,2021-07-20,2.1
002900,2022-08-03,2022-08-03,,2022-08-03,2022-08-03,0.9
002903,2020-07-22,2020-07-02,,2020-07-02,2020-07-02,1.9
002906,2021-05-19,2021-05-19,,2021-05-19,2021-05-19,1.9
002909,2021-07-21,2021-07-21,,2021-07-21,2021-07-21,1.1
002912,2021-06-30,2021-06-30,d,2021-06-30,2021-06-30,1.4
002915,2022-09-15,2022-09-15,,2022-09-15,2022-09-15,3.1
002919,2021-09-11,2021-09-11,,2021-09-11,2021-09-11,1.6
002923,2021-06-13,2021-06-13,,2021-06-13,2021-06-13,3.1
002928,NONE-04-08,2024-08-20,,2024-08-20,2024-08-20,10.3
002933,2022-02-01,2022-02-01,,2022-02-01,2022-02-01,3.1
002936,2021-11-11,2021-11-11,,2021-11-11,2021-11-11,3.5
002939,2022-07-29,2022-07-29,,2022-07-29,2022-07-29,2.5
002942,2021-07-05,2021-07-05,,2021-07-05,2021-07-05,9.8
002945,2023-08-27,2023-08-27,,2023-08-27,2023-08-27,1.7
002949,2021-08-12,2021-08-12,,2021-08-12,2021-08-12,1.5
002952,2021-11-03,2021-11-03,,2021-11-03,2021-11-03,4.4
002957,NONE,2021-01-02,m,2021-01-02,2021-01-02,3.1
002960,2021-10-08,2021-10-08,,2021-10-08,2021-10-08,11.7
002963,2020-11-06,2020-11-06,,2020-11-06,2020-11-06,1.3
002967,2021-09-03,2021-09-03,,2021-09-03,2021-09-03,2.1
002971,2022-11-14,2022-11-14,,2022-11-14,2022-11-14,1.6
002974,2022-03-15,2022-03-15,2,2022-03-15,2022-03-15,2.3
002977,2020-05-12,2020-12-05,,2020-12-05,2020-12-05,3.5
002980,2021-12-17,2021-12-17,,2021-12-17,2021-12-17,3.8
002983,2021-09-14,2021-09-14,,2021-09-14,2021-09-14,2.1
002986,2022-04-01,2022-04-01,,2022-04-01,2022-04-01,1.4
002989,2021-07-20,2024-07-20,,2024-07-20,2024-07-20,3.4
002993,2021-11-22,2021-11-22,,2021-11-22,2021-11-22,1.0
002996,2022-10-15,2022-10-15,,2022-10-15,2022-10-15,2.0
003000,2021-10-12,2021-10-12,,2021-10-12,2021-10-12,2.0
003003,2022-11-26,2022-11-26,,2022-11-26,2022-11-26,3.0
003006,2022-05-26,2022-05-26,,2022-05-26,2022-05-26,1.7
003009,2021-10-05,2021-10-05,,2021-10-05,2021-10-05,2.4
003013,2024-01-29,2029-05-21,,2024-01-29,2024-01-29,2.4
003016,2022-07-01,2022-07-NONE,,2022-07-NONE,2022-07-NONE,2.3
003020,2021-03-23,2021-03-23,,2021-03-23,2021-03-23,1.5
003024,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,1.4
003027,2021-09-28,2021-09-28,,2021-09-28,2021-09-28,1.6
003030,2021-11-02,2021-11-02,,2021-11-02,2021-11-02,2.5
003033,2022-11-21,2022-11-21,,2022-11-21,2022-11-21,1.9
003037,2021-02-18,2021-02-18,,2021-02-18,2021-02-18,2.8
003040,2021-03-01,2021-03-01,,2021-03-01,2021-03-01,2.0
003044,2022-05-02,2022-05-02,,2022-05-02,2022-05-02,2.8
003047,2021-04-07,2021-04-07,,2021-04-07,2021-04-07,1.6
003051,2020-12-19,2020-12-19,,2020-12-19,2020-12-19,2.4
003054,2021-10-28,2021-10-28,,2021-10-28,2021-10-28,3.1
003057,2022-02-19,2022-02-19,,2022-02-19,2022-02-19,1.4
003060,2021-10-04,NONE,,NONE,NONE,9.0
003064,2021-10-18,2021-10-18,,2021-10-18,2021-10-18,2.2
003067,2021-06-15,2021-06-15,,2021-06-15,2021-06-15,1.2
003071,2021-08-19,2021-08-19,,2021-08-19,2021-08-19,4.0
003075,2021-01-16,2021-01-16,,2021-01-16,2021-01-16,4.3
003078,2021-12-13,2021-12-13,,2021-12-13,2021-12-13,2.3
003082,2021-12-02,2021-12-02,2,2021-12-02,2021-12-02,3.2
003085,2021-06-27,2021-06-27,,2021-06-27,2021-06-27,1.6
003089,2021-09-15,2021-09-15,,2021-09-15,2021-09-15,3.3
003092,2021-09-17,2021-09-17,,2021-09-17,2021-09-17,7.5
003095,2022-10-12,2022-10-12,,2022-10-12,2022-10-12,2.4
003098,2021-04-12,2021-04-12,,2021-04-12,2021-04-12,2.6
003101,2022-11-21,2022-11-21,,2022-11-21,2022-11-21,3.2
003104,2023-12-06,2023-12-06,,2023-12-06,2023-12-06,2.3
003107,2021-01-11,2021-01-11,,2021-01-11,2021-01-11,1.8
003110,2021-06-09,2021-06-09,,2021-06-09,2021-06-09,2.2
003113,2021-03-28,2022-10-28,,2022-10-28,2022-10-28,4.2
003117,2021-12-29,2021-12-29,,2021-12-29,2021-12-29,3.6
003120,2021-09-30,2021-09-30,,2021-09-30,2021-09-30,2.9
003124,2021-03-07,2021-03-07,,2021-03-07,2021-03-07,1.3
003127,2021-02-16,2021-02-16,,2021-02-16,2021-02-16,3.4
003130,2022-03-30,2022-03-30,,2022-03-30,2022-03-30,3.4
003133,2021-05-22,2021-05-22,,2021-05-22,2021-05-22,2.0
003136,2022-11-09,2022-11-09,,2022-11-09,2022-11-09,1.8
003140,2021-07-12,2021-07-12,2,2021-07-12,2021-07-12,2.3
003143,2021-12-11,2020-12-12,2,2021-12-11,2021-12-11,2.5
003146,2021-04-22,2021-04-22,,2021-04-22,2021-04-22,2.9
003149,2022-01-14,2022-01-14,,2022-01-14,2022-01-14,2.1
003153,2021-06-30,2021-06-30,,2021-06-30,2021-06-30,3.4
003156,2021-10-26,2021-10-26,,2021-10-26,2021-10-26,2.2
003159,2020-04-23,2020-04-23,,2020-04-23,2020-04-23,2.6
003162,2021-09-20,2021-09-20,,2021-09-20,2021-09-20,1.5
003165,2021-09-17,NONE,,NONE,NONE,26.0
003168,2021-09-18,2021-09-18,,2021-09-18,2021-09-18,2.3
003172,2021-06-20,2020-06-21,d,2020-06-21,2020-06-21,11.0
003176,2021-04-30,2021-04-30,,2021-04-30,2021-04-30,1.9
003179,2021-07-08,2021-07-08,,2021-07-08,2021-07-08,1.6
003183,2021-03-26,2021-03-26,,2021-03-26,2021-03-26,1.8
003186,2021-10-21,2021-10-21,2,2021-10-21,2021-10-21,1.9
003189,2022-08-16,2022-08-16,,2022-08-16,2022-08-16,3.0
003193,2021-07-13,2021-02-10,,2021-02-10,2021-02-10,9.9
003196,2022-11-05,2022-11-05,,2022-11-05,2022-11-05,2.8
003200,2022-09-21,2022-09-21,,2022-09-21,2022-09-21,2.1
003203,2021-10-NONE,2021-10-NONE,,2021-10-NONE,2021-10-NONE,2.0
003207,2021-07-20,2021-07-20,,2021-07-20,2021-07-20,2.3
003210,2022-12-02,2022-12-02,,2022-12-02,2022-12-02,3.6
003213,2024-01-12,2024-01-12,,2024-01-12,2024-01-12,6.8
003216,2022-01-15,2022-01-15,,2022-01-15,2022-01-15,2.2
003219,2021-03-16,2021-03-16,,2021-03-16,2021-03-16,4.0
003222,2022-06-14,2022-06-14,,2022-06-14,2022-06-14,1.7
003225,2021-08-21,2020-02-20,2,2021-08-21,2021-08-21,2.1
003229,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2022-07-NONE,2.1
003232,2021-09-21,2021-09-21,,2021-09-21,2021-09-21,2.6
003236,2021-03-30,2021-03-30,,2021-03-30,2021-03-30,1.4
003240,2021-11-06,2020-01-04,2,2021-11-06,2021-11-06,2.2
003243,2021-07-NONE,NONE-07-21,,NONE-07-21,NONE-07-21,6.1
003247,2023-01-17,2023-01-17,,2023-01-17,2023-01-17,11.5
003251,2023-04-NONE,2023-04-NONE,,2023-04-NONE,2023-04-NONE,2.8
003254,2021-11-05,2021-11-05,,2021-11-05,2021-11-05,1.8
003258,2021-07-28,2021-07-28,,2021-07-28,2021-07-28,2.7
003261,2022-07-29,2022-07-29,,2022-07-29,2022-07-29,1.8
003264,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,1.7
003268,2022-05-05,2022-05-05,,2022-05-05,2022-05-05,3.7
003271,2021-07-07,2021-07-07,,2021-07-07,2021-07-07,4.6
003274,2021-08-20,2021-08-20,,2021-08-20,2021-08-20,3.1
003277,NONE-04-05,NONE-04-05,,NONE-04-05,NONE-04-05,2.8
003280,2023-07-31,2023-07-31,,2023-07-31,2023-07-31,5.1
003283,2021-09-10,2021-09-10,,2021-09-10,2021-09-10,21.5
003287,2021-09-25,2021-09-02,2,2021-09-21,2021-09-21,2.6
003290,2022-12-22,2022-12-22,,2022-12-22,2022-12-22,2.0
003296,2021-11-26,2021-11-26,2,2021-11-26,2021-11-26,2.8
003299,2022-10-NONE,2022-10-NONE,,2022-10-NONE,2022-10-NONE,5.3
003302,2023-02-06,2023-02-06,,2023-02-06,2023-02-06,4.7
003309,2020-08-29,2020-08-29,,2020-08-29,2020-08-29,1.9
003314,2021-07-05,2021-07-05,,2021-07-05,2021-07-05,8.9
003318,2021-10-20,NONE-10-20,,2021-10-20,2021-10-20,1.8
003323,2021-05-24,2021-05-24,,2021-05-24,2021-05-24,2.1
003327,2024-06-05,2026-02-08,,2026-02-08,2026-02-08,10.6
003330,2021-11-03,2021-01-03,,2021-11-03,2021-11-03,3.2
003334,2021-10-30,2021-10-30,,2021-10-30,2021-10-30,1.6
003337,2021-06-01,NONE-06-01,,NONE-06-01,NONE-06-01,3.5
003340,2022-09-29,2022-09-29,,2022-09-29,2022-09-29,9.5
003343,2023-12-30,2023-12-30,,2023-12-30,2023-12-30,5.1
003348,2027-07-13,NONE-07-27,d,NONE-07-27,NONE-07-27,15.2
003351,2025-12-10,2025-10-22,,2025-10-22,2025-10-22,13.9
